대시보드품목,조회HS,기준월,HS코드,품목명,수출액_USD,수입액_USD,수출중량_KG,수입중량_KG,무역수지_USD,기준월_원본
자동차부품,8708,2026-03-01,8708959000,기타,10840399,33570223,1059321,2398993,-22729824,2026.03
자동차부품,8708,2026-03-01,8708991010,제8701호의 것,394558,99005,32261,2436,295553,2026.03
자동차부품,8708,2026-03-01,8708991020,제8702호의 것,62697,3233,1156,730,59464,2026.03
자동차부품,8708,2026-03-01,8708991030,제8703호의 것,26740269,1100367,1590245,94092,25639902,2026.03
자동차부품,8708,2026-03-01,8708991040,제8704호의 것,184770,202813,66222,19451,-18043,2026.03
자동차부품,8708,2026-03-01,8708991050,제8705호의 것,28125,56699,150,977,-28574,2026.03
자동차부품,8708,2026-03-01,8708999000,기타,435502987,59442045,53309172,4244727,376060942,2026.03
자동차부품,8708,2026-04-01,8708100000,완충기와 그 부분품,20819556,10340297,1738080,352455,10479259,2026.04
자동차부품,8708,2026-04-01,8708210000,안전벨트,7987110,5640846,747603,569778,2346264,2026.04
자동차부품,8708,2026-04-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",10508527,6429926,1753985,878402,4078601,2026.04
자동차부품,8708,2026-04-01,8708290000,기타,271660106,56400285,43979364,3551219,215259821,2026.04
자동차부품,8708,2026-04-01,8708301000,장착된 브레이크 라이닝,120868,76429,24706,18224,44439,2026.04
자동차부품,8708,2026-04-01,8708302000,브레이크 부스터,17147,304211,626,12732,-287064,2026.04
자동차부품,8708,2026-04-01,8708303000,전자 제어식 제동장치,40794,0,3553,0,40794,2026.04
자동차부품,8708,2026-04-01,8708309000,기타,67942518,34938236,10801863,5292347,33004282,2026.04
자동차부품,8708,2026-04-01,8708400000,기어박스와 그 부분품,283156941,121628633,25269370,7647473,161528308,2026.04
자동차부품,8708,2026-04-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,152337333,19738735,24887706,2781205,132598598,2026.04
자동차부품,8708,2026-04-01,8708502000,비구동 차축과 그 부분품,22338841,1220359,3607706,424927,21118482,2026.04
자동차부품,8708,2026-04-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,26579321,43825945,4600835,9814899,-17246624,2026.04
자동차부품,8708,2026-04-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],88555498,22920017,14850656,2410586,65635481,2026.04
자동차부품,8708,2026-04-01,8708910000,방열기와 그 부분품,6414600,4144655,526084,408552,2269945,2026.04
자동차부품,8708,2026-04-01,8708920000,"소음기(머플러), 배기관, 그 부분품",12719912,4408993,1588968,717415,8310919,2026.04
자동차부품,8708,2026-04-01,8708930000,클러치와 그 부분품,44388534,6468188,4821150,506500,37920346,2026.04
자동차부품,8708,2026-04-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,69074019,37006938,9565810,2318088,32067081,2026.04
자동차부품,8708,2026-04-01,8708951000,에어백,2216297,10439970,73107,447085,-8223673,2026.04
자동차부품,8708,2026-04-01,8708959000,기타,11489051,30660131,1139417,2154072,-19171080,2026.04
자동차부품,8708,2026-04-01,8708991010,제8701호의 것,221128,48105,32420,1057,173023,2026.04
자동차부품,8708,2026-04-01,8708991020,제8702호의 것,28991,1066,528,140,27925,2026.04
자동차부품,8708,2026-04-01,8708991030,제8703호의 것,28905035,1091532,1651977,65840,27813503,2026.04
자동차부품,8708,2026-04-01,8708991040,제8704호의 것,210596,134789,105237,22791,75807,2026.04
자동차부품,8708,2026-04-01,8708991050,제8705호의 것,97,3518,2,145,-3421,2026.04
자동차부품,8708,2026-04-01,8708999000,기타,461118310,68091261,59431885,4890891,393027049,2026.04
자동차부품,8708,2026-05-01,8708100000,완충기와 그 부분품,16854216,14757864,1324078,459235,2096352,2026.05
자동차부품,8708,2026-05-01,8708210000,안전벨트,7403445,5158893,688008,477848,2244552,2026.05
자동차부품,8708,2026-05-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",8798464,5750779,1411518,705265,3047685,2026.05
자동차부품,8708,2026-05-01,8708290000,기타,215166592,50968868,34594799,3143732,164197724,2026.05
자동차부품,8708,2026-05-01,8708301000,장착된 브레이크 라이닝,93864,51867,43744,10010,41997,2026.05
자동차부품,8708,2026-05-01,8708302000,브레이크 부스터,59691,227900,1146,8522,-168209,2026.05
자동차부품,8708,2026-05-01,8708303000,전자 제어식 제동장치,48808,41828,2267,3748,6980,2026.05
자동차부품,8708,2026-05-01,8708309000,기타,57933503,36212526,9564948,4936387,21720977,2026.05
자동차부품,8708,2026-05-01,8708400000,기어박스와 그 부분품,232249403,105287019,21305164,5726253,126962384,2026.05
자동차부품,8708,2026-05-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,121122285,17272129,20304406,2752774,103850156,2026.05
자동차부품,8708,2026-05-01,8708502000,비구동 차축과 그 부분품,17597984,1109945,2741713,301076,16488039,2026.05
자동차부품,8708,2026-05-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,22475174,42504479,3980989,9377868,-20029305,2026.05
자동차부품,8708,2026-05-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],74719255,24196931,13114334,2185002,50522324,2026.05
자동차부품,8708,2026-05-01,8708910000,방열기와 그 부분품,5091800,3534735,400045,303535,1557065,2026.05
자동차부품,8708,2026-05-01,8708920000,"소음기(머플러), 배기관, 그 부분품",9733049,3997621,1169872,588702,5735428,2026.05
자동차부품,8708,2026-05-01,8708930000,클러치와 그 부분품,39456306,7709690,4500711,522325,31746616,2026.05
자동차부품,8708,2026-05-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,54447964,32256301,7732812,1990662,22191663,2026.05
자동차부품,8708,2026-05-01,8708951000,에어백,2482533,11051832,79437,509557,-8569299,2026.05
자동차부품,8708,2026-05-01,8708959000,기타,9545354,31746454,969522,2116937,-22201100,2026.05
자동차부품,8708,2026-05-01,8708991010,제8701호의 것,88637,45153,5323,1250,43484,2026.05
자동차부품,8708,2026-05-01,8708991020,제8702호의 것,28111,0,514,0,28111,2026.05
자동차부품,8708,2026-05-01,8708991030,제8703호의 것,22753572,1504113,1268283,78870,21249459,2026.05
자동차부품,8708,2026-05-01,8708991040,제8704호의 것,132497,121567,110600,8018,10930,2026.05
자동차부품,8708,2026-05-01,8708991050,제8705호의 것,135864,14101,2779,627,121763,2026.05
자동차부품,8708,2026-05-01,8708999000,기타,388436708,53854036,52102203,3789136,334582672,2026.05
자동차부품,8708,2026-06-01,8708100000,완충기와 그 부분품,16957293,10553466,1377676,318281,6403827,2026.06
자동차부품,8708,2026-06-01,8708210000,안전벨트,8868189,4076713,813792,418673,4791476,2026.06
자동차부품,8708,2026-06-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",9617497,6830401,1680111,809700,2787096,2026.06
자동차부품,8708,2026-06-01,8708290000,기타,228119634,51951124,37366415,3531747,176168510,2026.06
자동차부품,8708,2026-06-01,8708301000,장착된 브레이크 라이닝,85116,79975,24199,14713,5141,2026.06
자동차부품,8708,2026-06-01,8708302000,브레이크 부스터,509,103085,58,4675,-102576,2026.06
자동차부품,8708,2026-06-01,8708303000,전자 제어식 제동장치,26562,26251,1034,2605,311,2026.06
자동차부품,8708,2026-06-01,8708309000,기타,66273356,32926666,11049494,4771805,33346690,2026.06
자동차부품,8708,2026-06-01,8708400000,기어박스와 그 부분품,250968478,105025724,23028449,7323597,145942754,2026.06
자동차부품,8708,2026-06-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,140623079,20406786,24035487,3371097,120216293,2026.06
자동차부품,8708,2026-06-01,8708502000,비구동 차축과 그 부분품,22872183,1272723,3521167,408206,21599460,2026.06
자동차부품,8708,2026-06-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,25111052,60317320,4487187,13851385,-35206268,2026.06
자동차부품,8708,2026-06-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],82580591,24501874,13932051,2440284,58078717,2026.06
자동차부품,8708,2026-06-01,8708910000,방열기와 그 부분품,5966071,4305447,502548,392690,1660624,2026.06
자동차부품,8708,2026-06-01,8708920000,"소음기(머플러), 배기관, 그 부분품",11042640,4613385,1441450,723198,6429255,2026.06
자동차부품,8708,2026-06-01,8708930000,클러치와 그 부분품,42210191,9122392,4634000,664598,33087799,2026.06
자동차부품,8708,2026-06-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,62028378,34506092,8422074,2175591,27522286,2026.06
자동차부품,8708,2026-06-01,8708951000,에어백,1718738,10964434,57951,459102,-9245696,2026.06
자동차부품,8708,2026-06-01,8708959000,기타,10915142,32665429,1070616,2191813,-21750287,2026.06
자동차부품,8708,2026-06-01,8708991010,제8701호의 것,82344,43858,28194,939,38486,2026.06
자동차부품,8708,2026-06-01,8708991020,제8702호의 것,68090,11056,2351,771,57034,2026.06
자동차부품,8708,2026-06-01,8708991030,제8703호의 것,27191261,1345344,1675759,106663,25845917,2026.06
자동차부품,8708,2026-06-01,8708991040,제8704호의 것,99911,210922,36739,15247,-111011,2026.06
자동차부품,8708,2026-06-01,8708991050,제8705호의 것,21583,16339,11048,76,5244,2026.06
자동차부품,8708,2026-06-01,8708999000,기타,456095461,62544112,58218204,4469552,393551349,2026.06
자동차부품,8708,2026-07-01,8708100000,완충기와 그 부분품,15974772,7746834,1460405,262155,8227938,2026.07
자동차부품,8708,2026-07-01,8708210000,안전벨트,9796426,5459331,893857,522028,4337095,2026.07
자동차부품,8708,2026-07-01,8708220000,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",10554455,5521862,1926600,767983,5032593,2026.07
자동차부품,8708,2026-07-01,8708290000,기타,257887914,47223774,42040442,3257249,210664140,2026.07
자동차부품,8708,2026-07-01,8708301000,장착된 브레이크 라이닝,190188,20192,89314,7829,169996,2026.07
자동차부품,8708,2026-07-01,8708302000,브레이크 부스터,5631,497552,1025,16046,-491921,2026.07
자동차부품,8708,2026-07-01,8708303000,전자 제어식 제동장치,1084123,29946,7480,5258,1054177,2026.07
자동차부품,8708,2026-07-01,8708309000,기타,68013923,35901858,11859927,5138150,32112065,2026.07
자동차부품,8708,2026-07-01,8708400000,기어박스와 그 부분품,289103532,82194752,25805376,5458865,206908780,2026.07
자동차부품,8708,2026-07-01,8708501000,차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품,156652848,22448251,26597386,3542056,134204597,2026.07
자동차부품,8708,2026-07-01,8708502000,비구동 차축과 그 부분품,23392657,885444,3563962,314043,22507213,2026.07
자동차부품,8708,2026-07-01,8708700000,로드 휠(road wheel)과 그 부분품ㆍ부속품,30407284,47177938,5067461,10556202,-16770654,2026.07
자동차부품,8708,2026-07-01,8708800000,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],88152087,19627727,15755763,2345018,68524360,2026.07
자동차부품,8708,2026-07-01,8708910000,방열기와 그 부분품,6444678,3909820,556949,351141,2534858,2026.07
자동차부품,8708,2026-07-01,8708920000,"소음기(머플러), 배기관, 그 부분품",11534530,4432080,1465202,712395,7102450,2026.07
자동차부품,8708,2026-07-01,8708930000,클러치와 그 부분품,44667073,5690067,4969522,449574,38977006,2026.07
자동차부품,8708,2026-07-01,8708940000,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,67859549,32677800,9634558,2106719,35181749,2026.07
자동차부품,8708,2026-07-01,8708951000,에어백,3127256,12945145,89393,588144,-9817889,2026.07
자동차부품,8708,2026-07-01,8708959000,기타,12594703,31943823,1227417,2220880,-19349120,2026.07
자동차부품,8708,2026-07-01,8708991010,제8701호의 것,133029,65916,8925,1064,67113,2026.07
자동차부품,8708,2026-07-01,8708991020,제8702호의 것,10398,1817,319,354,8581,2026.07
자동차부품,8708,2026-07-01,8708991030,제8703호의 것,35116783,1409277,2098269,115581,33707506,2026.07
자동차부품,8708,2026-07-01,8708991040,제8704호의 것,60440,36574,20209,12865,23866,2026.07
자동차부품,8708,2026-07-01,8708991050,제8705호의 것,0,4910,0,69,-4910,2026.07
자동차부품,8708,2026-07-01,8708999000,기타,521166466,64627878,68072895,4757703,456538588,2026.07
선박,8901,2025-01-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",618000,0,325000,0,618000,2025.01
선박,8901,2025-01-01,8901200000,탱커(tanker),751588204,164072615,281061400,90589000,587515589,2025.01
선박,8901,2025-01-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),0,558000,0,1,-558000,2025.01
선박,8901,2025-01-01,8901901000,화물선,1260247608,89003283,400629600,41846000,1171244325,2025.01
선박,8901,2025-01-01,8901902000,화객선,163191,0,311013,0,163191,2025.01
선박,8901,2025-02-01,8901200000,탱커(tanker),655510134,107437338,317013300,78461000,548072796,2025.02
선박,8901,2025-02-01,8901901000,화물선,770529964,40136075,391942900,29178320,730393889,2025.02
선박,8901,2025-03-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",4992500,0,168003,0,4992500,2025.03
선박,8901,2025-03-01,8901200000,탱커(tanker),1111387085,63761052,352897600,165973000,1047626033,2025.03
선박,8901,2025-03-01,8901901000,화물선,1654356346,298680061,789273900,290588748,1355676285,2025.03
선박,8901,2025-03-01,8901902000,화객선,2125726,4531337,5682000,5695000,-2405611,2025.03
선박,8901,2025-04-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",24830,70536787,1051,22129000,-70511957,2025.04
선박,8901,2025-04-01,8901200000,탱커(tanker),982267910,208018889,477486400,242825000,774249021,2025.04
선박,8901,2025-04-01,8901901000,화물선,611688034,137109570,292819432,74629965,474578464,2025.04
선박,8901,2025-05-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",0,743,0,3,-743,2025.05
선박,8901,2025-05-01,8901200000,탱커(tanker),672652411,303839314,243256300,235152790,368813097,2025.05
선박,8901,2025-05-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),0,329000,0,1,-329000,2025.05
선박,8901,2025-05-01,8901901000,화물선,1445852179,52955376,778261900,68190120,1392896803,2025.05
선박,8901,2025-05-01,8901902000,화객선,2510000,0,449000,0,2510000,2025.05
선박,8901,2025-06-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",750250,0,199008,0,750250,2025.06
선박,8901,2025-06-01,8901200000,탱커(tanker),989402022,95312858,417513100,222308000,894089164,2025.06
선박,8901,2025-06-01,8901901000,화물선,1282120297,240031139,565251800,228765816,1042089158,2025.06
선박,8901,2025-06-01,8901902000,화객선,1602,0,1,0,1602,2025.06
선박,8901,2025-07-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",27926058,7338814,21529500,2554820,20587244,2025.07
선박,8901,2025-07-01,8901200000,탱커(tanker),1365165211,113098315,485091400,178391459,1252066896,2025.07
선박,8901,2025-07-01,8901901000,화물선,657964694,197166822,305902400,172973000,460797872,2025.07
선박,8901,2025-07-01,8901902000,화객선,900000,0,325000,0,900000,2025.07
선박,8901,2025-08-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",0,13079305,0,150118,-13079305,2025.08
선박,8901,2025-08-01,8901200000,탱커(tanker),1445207358,42858470,517982000,13762000,1402348888,2025.08
선박,8901,2025-08-01,8901901000,화물선,1490549387,79380793,616241100,41075000,1411168594,2025.08
선박,8901,2025-08-01,8901902000,화객선,4850000,0,5476000,0,4850000,2025.08
선박,8901,2025-09-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",0,5294539,0,94000,-5294539,2025.09
선박,8901,2025-09-01,8901200000,탱커(tanker),1626539321,60728605,600944700,49447266,1565810716,2025.09
선박,8901,2025-09-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),0,662930,0,1,-662930,2025.09
선박,8901,2025-09-01,8901901000,화물선,847564095,269264127,446335600,145654060,578299968,2025.09
선박,8901,2025-10-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",4000000,0,311000,0,4000000,2025.10
선박,8901,2025-10-01,8901200000,탱커(tanker),1028279389,44357986,421675500,58654000,983921403,2025.10
선박,8901,2025-10-01,8901901000,화물선,1084019270,290602530,404350800,136421000,793416740,2025.10
선박,8901,2025-11-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",358000,0,153000,0,358000,2025.11
선박,8901,2025-11-01,8901200000,탱커(tanker),866011000,113076391,205745600,71697000,752934609,2025.11
선박,8901,2025-11-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),5000000,0,2385000,0,5000000,2025.11
선박,8901,2025-11-01,8901901000,화물선,484537559,302233113,211217000,305693075,182304446,2025.11
선박,8901,2025-12-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",1850000,0,220000,0,1850000,2025.12
선박,8901,2025-12-01,8901200000,탱커(tanker),1970477933,72479651,633581000,62812000,1897998282,2025.12
선박,8901,2025-12-01,8901901000,화물선,861461479,97666027,314973700,36862000,763795452,2025.12
선박,8901,2026-01-01,8901200000,탱커(tanker),1804418186,135724317,454102700,104109504,1668693869,2026.01
선박,8901,2026-01-01,8901901000,화물선,410507618,193672384,250835400,83523000,216835234,2026.01
선박,8901,2026-01-01,8901902000,화객선,321,0,10,0,321,2026.01
선박,8901,2026-02-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",1270000,0,226000,0,1270000,2026.02
선박,8901,2026-02-01,8901200000,탱커(tanker),1478873633,88705253,376125700,19988000,1390168380,2026.02
선박,8901,2026-02-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),0,104610,0,1,-104610,2026.02
선박,8901,2026-02-01,8901901000,화물선,621307203,36263797,255112536,33342048,585043406,2026.02
선박,8901,2026-02-01,8901902000,화객선,140,0,6,0,140,2026.02
선박,8901,2026-03-01,8901200000,탱커(tanker),2116793648,81798847,603813800,55081774,2034994801,2026.03
선박,8901,2026-03-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),0,291196,0,1,-291196,2026.03
선박,8901,2026-03-01,8901901000,화물선,478552623,68041813,167934600,93547044,410510810,2026.03
선박,8901,2026-03-01,8901902000,화객선,1370,0,14,0,1370,2026.03
선박,8901,2026-04-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",0,1352660,0,184000,-1352660,2026.04
선박,8901,2026-04-01,8901200000,탱커(tanker),2281750013,98567423,776285600,199127000,2183182590,2026.04
선박,8901,2026-04-01,8901901000,화물선,332637687,102775065,269453351,102974174,229862622,2026.04
선박,8901,2026-04-01,8901902000,화객선,6138,0,15,0,6138,2026.04
선박,8901,2026-05-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",1919000,0,2778000,0,1919000,2026.05
선박,8901,2026-05-01,8901200000,탱커(tanker),1835588496,100044840,492493100,229258615,1735543656,2026.05
선박,8901,2026-05-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),0,102448,0,663132,-102448,2026.05
선박,8901,2026-05-01,8901901000,화물선,614139795,352626128,96593000,296057000,261513667,2026.05
선박,8901,2026-05-01,8901902000,화객선,504,0,3,0,504,2026.05
선박,8901,2026-06-01,8901100000,"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",9500000,0,175420,0,9500000,2026.06
선박,8901,2026-06-01,8901200000,탱커(tanker),949815885,107134306,513026900,125548000,842681579,2026.06
선박,8901,2026-06-01,8901901000,화물선,1694720863,293987870,524392852,617517000,1400732993,2026.06
선박,8901,2026-06-01,8901902000,화객선,1508062,0,38100001,0,1508062,2026.06
선박,8901,2026-07-01,8901200000,탱커(tanker),2441387452,290844662,1043838900,275775688,2150542790,2026.07
선박,8901,2026-07-01,8901300000,냉동선(소호 제8901.20호의 것은 제외한다),0,226813,0,2037111,-226813,2026.07
선박,8901,2026-07-01,8901901000,화물선,605830182,494914279,251870808,673660000,110915903,2026.07
선박,8901,2026-07-01,8901902000,화객선,232,0,1,0,232,2026.07
