대시보드품목,조회HS,국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러
반도체 제조장비,8486,BG,불가리아,2026-07-01,0,,,,0.0
반도체 제조장비,8486,BR,브라질,2025-01-01,54350,,,,5.435e-05
반도체 제조장비,8486,BR,브라질,2025-02-01,250691,,,361.25298988040475,0.000250691
반도체 제조장비,8486,BR,브라질,2025-03-01,149239,,,-40.46894383922838,0.000149239
반도체 제조장비,8486,BR,브라질,2025-04-01,1708744,,,1044.9714886859333,0.001708744
반도체 제조장비,8486,BR,브라질,2025-05-01,5370,,,-99.6857340830458,5.37e-06
반도체 제조장비,8486,BR,브라질,2025-06-01,11492,,,114.00372439478583,1.1492e-05
반도체 제조장비,8486,BR,브라질,2025-07-01,8261,,,-28.11521058127393,8.261e-06
반도체 제조장비,8486,BR,브라질,2025-08-01,702394,,,8402.529960053262,0.000702394
반도체 제조장비,8486,BR,브라질,2025-09-01,59419,,,-91.54050290862394,5.9419e-05
반도체 제조장비,8486,BR,브라질,2025-10-01,1388008,,,2235.9666100069003,0.001388008
반도체 제조장비,8486,BR,브라질,2025-11-01,382534,,,-72.4400723915136,0.000382534
반도체 제조장비,8486,BR,브라질,2025-12-01,69436,,,-81.84841086021112,6.9436e-05
반도체 제조장비,8486,BR,브라질,2026-01-01,117429,54350.0,116.06071757129715,69.11832478829425,0.000117429
반도체 제조장비,8486,BR,브라질,2026-02-01,125171,250691.0,-50.069607604580945,6.5929199771777025,0.000125171
반도체 제조장비,8486,BR,브라질,2026-03-01,1228768,149239.0,723.3558252199492,881.6714734243554,0.001228768
반도체 제조장비,8486,BR,브라질,2026-04-01,158151,1708744.0,-90.74460539437153,-87.12930349748692,0.000158151
반도체 제조장비,8486,BR,브라질,2026-05-01,115360,5370.0,2048.2309124767226,-27.05705306953481,0.00011536
반도체 제조장비,8486,BR,브라질,2026-06-01,58361,11492.0,407.84023668639054,-49.40967406380028,5.8361e-05
반도체 제조장비,8486,BR,브라질,2026-07-01,21489,8261.0,160.12589274906185,-63.17917787563613,2.1489e-05
반도체 제조장비,8486,SA,사우디아라비아,2025-02-01,38600,,,,3.86e-05
반도체 제조장비,8486,SA,사우디아라비아,2025-07-01,3388,,,-91.22279792746114,3.388e-06
반도체 제조장비,8486,SA,사우디아라비아,2025-09-01,3541,,,4.515938606847691,3.541e-06
반도체 제조장비,8486,SA,사우디아라비아,2025-12-01,300,,,-91.52781700084722,3e-07
반도체 제조장비,8486,SA,사우디아라비아,2026-01-01,3500,,,1066.6666666666665,3.5e-06
반도체 제조장비,8486,SA,사우디아라비아,2026-02-01,2855,,,-18.428571428571427,2.855e-06
반도체 제조장비,8486,SA,사우디아라비아,2026-06-01,1099,,,-61.5061295971979,1.099e-06
반도체 제조장비,8486,SN,세네갈,2026-04-01,0,,,,0.0
반도체 제조장비,8486,SN,세네갈,2026-06-01,0,,,,0.0
반도체 제조장비,8486,RS,세르비아,2025-03-01,983,,,,9.83e-07
반도체 제조장비,8486,RS,세르비아,2025-08-01,123145,,,12427.466937945066,0.000123145
반도체 제조장비,8486,RS,세르비아,2025-11-01,57981,,,-52.91648057168379,5.7981e-05
반도체 제조장비,8486,RS,세르비아,2026-03-01,1645,,,-97.16286369672824,1.645e-06
반도체 제조장비,8486,RS,세르비아,2026-07-01,0,,,-100.0,0.0
반도체 제조장비,8486,LK,스리랑카,2025-01-01,70000,,,,7e-05
반도체 제조장비,8486,LK,스리랑카,2025-02-01,35000,,,-50.0,3.5e-05
반도체 제조장비,8486,LK,스리랑카,2025-03-01,0,,,-100.0,0.0
반도체 제조장비,8486,SZ,스와질랜드,2025-02-01,5000,,,,5e-06
반도체 제조장비,8486,SZ,스와질랜드,2025-05-01,3900,,,-21.999999999999996,3.9e-06
반도체 제조장비,8486,SZ,스와질랜드,2025-09-01,7500,,,92.3076923076923,7.5e-06
반도체 제조장비,8486,SZ,스와질랜드,2025-11-01,5000,,,-33.333333333333336,5e-06
반도체 제조장비,8486,SZ,스와질랜드,2026-02-01,5000,,,0.0,5e-06
반도체 제조장비,8486,SZ,스와질랜드,2026-04-01,7500,,,50.0,7.5e-06
반도체 제조장비,8486,SZ,스와질랜드,2026-07-01,6800,,,-9.333333333333337,6.8e-06
반도체 제조장비,8486,SE,스웨덴,2025-01-01,758670,,,,0.00075867
반도체 제조장비,8486,SE,스웨덴,2025-02-01,370388,,,-51.1793006181871,0.000370388
반도체 제조장비,8486,SE,스웨덴,2025-03-01,79574,,,-78.51604263637051,7.9574e-05
반도체 제조장비,8486,SE,스웨덴,2025-04-01,2251,,,-97.17118656847714,2.251e-06
반도체 제조장비,8486,SE,스웨덴,2025-05-01,352691,,,15568.191914704576,0.000352691
반도체 제조장비,8486,SE,스웨덴,2025-06-01,1700,,,-99.51799166976191,1.7e-06
반도체 제조장비,8486,SE,스웨덴,2025-07-01,51000,,,2900.0,5.1e-05
반도체 제조장비,8486,SE,스웨덴,2025-08-01,2407,,,-95.28039215686275,2.407e-06
반도체 제조장비,8486,SE,스웨덴,2025-09-01,0,,,-100.0,0.0
반도체 제조장비,8486,SE,스웨덴,2025-10-01,47544,,,inf,4.7544e-05
반도체 제조장비,8486,SE,스웨덴,2025-11-01,3143,,,-93.38928150765607,3.143e-06
반도체 제조장비,8486,SE,스웨덴,2025-12-01,0,,,-100.0,0.0
반도체 제조장비,8486,SE,스웨덴,2026-01-01,30585,758670.0,-95.96860294989916,inf,3.0585e-05
반도체 제조장비,8486,SE,스웨덴,2026-02-01,9273,370388.0,-97.49640917092346,-69.68121628249142,9.273e-06
반도체 제조장비,8486,SE,스웨덴,2026-03-01,0,79574.0,-100.0,-100.0,0.0
반도체 제조장비,8486,SE,스웨덴,2026-04-01,76,2251.0,-96.62372278987117,inf,7.6e-08
반도체 제조장비,8486,SE,스웨덴,2026-05-01,0,352691.0,-100.0,-100.0,0.0
반도체 제조장비,8486,SE,스웨덴,2026-06-01,8400,1700.0,394.11764705882354,inf,8.4e-06
반도체 제조장비,8486,SE,스웨덴,2026-07-01,0,51000.0,-100.0,-100.0,0.0
반도체 제조장비,8486,CH,스위스,2025-01-01,123471,,,,0.000123471
반도체 제조장비,8486,CH,스위스,2025-02-01,85477,,,-30.771598189048444,8.5477e-05
반도체 제조장비,8486,CH,스위스,2025-03-01,520362,,,508.77429015992607,0.000520362
반도체 제조장비,8486,CH,스위스,2025-04-01,72529,,,-86.06181850327272,7.2529e-05
반도체 제조장비,8486,CH,스위스,2025-05-01,164110,,,126.26811344427745,0.00016411
반도체 제조장비,8486,CH,스위스,2025-06-01,82339,,,-49.82694534153921,8.2339e-05
반도체 제조장비,8486,CH,스위스,2025-07-01,229955,,,179.27834926341103,0.000229955
반도체 제조장비,8486,CH,스위스,2025-08-01,65022,,,-71.72403296297102,6.5022e-05
반도체 제조장비,8486,CH,스위스,2025-09-01,473174,,,627.7136969025868,0.000473174
반도체 제조장비,8486,CH,스위스,2025-10-01,172835,,,-63.473267761964934,0.000172835
반도체 제조장비,8486,CH,스위스,2025-11-01,193733,,,12.09130095177482,0.000193733
반도체 제조장비,8486,CH,스위스,2025-12-01,155436,,,-19.76792802465248,0.000155436
반도체 제조장비,8486,CH,스위스,2026-01-01,257984,123471.0,108.94299066177484,65.97442034020433,0.000257984
반도체 제조장비,8486,CH,스위스,2026-02-01,206353,85477.0,141.41347964949637,-20.01325663607045,0.000206353
반도체 제조장비,8486,CH,스위스,2026-03-01,171437,520362.0,-67.05428144253423,-16.920519691984126,0.000171437
반도체 제조장비,8486,CH,스위스,2026-04-01,235266,72529.0,224.37507755518484,37.23175277215538,0.000235266
반도체 제조장비,8486,CH,스위스,2026-05-01,221830,164110.0,35.17153128998842,-5.710982462404257,0.00022183
반도체 제조장비,8486,CH,스위스,2026-06-01,200877,82339.0,143.9633709420809,-9.445521345174235,0.000200877
반도체 제조장비,8486,CH,스위스,2026-07-01,301596,229955.0,31.15435628709966,50.13963768873491,0.000301596
반도체 제조장비,8486,ES,스페인,2025-01-01,4155,,,,4.155e-06
반도체 제조장비,8486,ES,스페인,2025-03-01,9740,,,134.41636582430806,9.74e-06
반도체 제조장비,8486,ES,스페인,2025-04-01,10300,,,5.749486652977409,1.03e-05
반도체 제조장비,8486,ES,스페인,2025-05-01,2400,,,-76.69902912621359,2.4e-06
반도체 제조장비,8486,ES,스페인,2025-06-01,1200,,,-50.0,1.2e-06
반도체 제조장비,8486,ES,스페인,2025-07-01,14129,,,1077.4166666666665,1.4129e-05
반도체 제조장비,8486,ES,스페인,2025-08-01,0,,,-100.0,0.0
반도체 제조장비,8486,ES,스페인,2025-11-01,3900,,,inf,3.9e-06
반도체 제조장비,8486,ES,스페인,2025-12-01,7650,,,96.15384615384615,7.65e-06
반도체 제조장비,8486,ES,스페인,2026-01-01,600,,,-92.15686274509804,6e-07
반도체 제조장비,8486,ES,스페인,2026-02-01,573,,,-4.5000000000000036,5.73e-07
반도체 제조장비,8486,ES,스페인,2026-04-01,495,,,-13.612565445026181,4.95e-07
반도체 제조장비,8486,ES,스페인,2026-05-01,904,4155.0,-78.2430806257521,82.62626262626263,9.04e-07
반도체 제조장비,8486,ES,스페인,2026-07-01,80,9740.0,-99.17864476386036,-91.1504424778761,8e-08
반도체 제조장비,8486,SK,슬로바키아,2025-01-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2025-02-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2025-03-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2025-05-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2025-07-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2025-09-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2025-10-01,168,,,inf,1.68e-07
반도체 제조장비,8486,SK,슬로바키아,2025-11-01,0,,,-100.0,0.0
반도체 제조장비,8486,SK,슬로바키아,2025-12-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2026-01-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2026-02-01,0,,,,0.0
반도체 제조장비,8486,SK,슬로바키아,2026-03-01,164,,,inf,1.64e-07
반도체 제조장비,8486,SK,슬로바키아,2026-04-01,0,0.0,,-100.0,0.0
반도체 제조장비,8486,SK,슬로바키아,2026-05-01,0,0.0,,,0.0
반도체 제조장비,8486,SI,슬로베니아,2025-11-01,3632,,,,3.632e-06
반도체 제조장비,8486,SL,시에라 리온,2026-05-01,0,,,,0.0
반도체 제조장비,8486,SL,시에라 리온,2026-06-01,0,,,,0.0
반도체 제조장비,8486,SG,싱가포르,2025-01-01,37800734,,,,0.037800734
반도체 제조장비,8486,SG,싱가포르,2025-02-01,60679760,,,60.52534852894655,0.06067976
반도체 제조장비,8486,SG,싱가포르,2025-03-01,58109688,,,-4.235468301127099,0.058109688
반도체 제조장비,8486,SG,싱가포르,2025-04-01,66039582,,,13.646423295199938,0.066039582
반도체 제조장비,8486,SG,싱가포르,2025-05-01,40527781,,,-38.631075829644104,0.040527781
반도체 제조장비,8486,SG,싱가포르,2025-06-01,78668949,,,94.11116784311481,0.078668949
반도체 제조장비,8486,SG,싱가포르,2025-07-01,85901542,,,9.19370741815808,0.085901542
반도체 제조장비,8486,SG,싱가포르,2025-08-01,57061770,,,-33.5730550680918,0.05706177
반도체 제조장비,8486,SG,싱가포르,2025-09-01,72275233,,,26.661393433817416,0.072275233
반도체 제조장비,8486,SG,싱가포르,2025-10-01,49627886,,,-31.33486543031968,0.049627886
반도체 제조장비,8486,SG,싱가포르,2025-11-01,48449352,,,-2.374741491104415,0.048449352
반도체 제조장비,8486,SG,싱가포르,2025-12-01,87975541,,,81.58249257905452,0.087975541
반도체 제조장비,8486,SG,싱가포르,2026-01-01,78890720,37800734.0,108.70155590100445,-10.326530415993695,0.07889072
반도체 제조장비,8486,SG,싱가포르,2026-02-01,61037664,60679760.0,0.5898243499974365,-22.630109092679085,0.061037664
반도체 제조장비,8486,SG,싱가포르,2026-03-01,78483274,58109688.0,35.06056683697907,28.58171308784032,0.078483274
반도체 제조장비,8486,SG,싱가포르,2026-04-01,144875069,66039582.0,119.3761144642012,84.59355938693382,0.144875069
반도체 제조장비,8486,SG,싱가포르,2026-05-01,115288785,40527781.0,184.46853529928026,-20.421929186449606,0.115288785
반도체 제조장비,8486,SG,싱가포르,2026-06-01,83292183,78668949.0,5.876821870341753,-27.753438463246884,0.083292183
반도체 제조장비,8486,SG,싱가포르,2026-07-01,102807243,85901542.0,19.68032308430505,23.42964165076571,0.102807243
반도체 제조장비,8486,AE,아랍에미리트 연합,2025-02-01,14516,,,,1.4516e-05
반도체 제조장비,8486,AE,아랍에미리트 연합,2025-05-01,7650,,,-47.299531551391574,7.65e-06
반도체 제조장비,8486,AE,아랍에미리트 연합,2025-06-01,0,,,-100.0,0.0
반도체 제조장비,8486,AE,아랍에미리트 연합,2025-07-01,480,,,inf,4.8e-07
반도체 제조장비,8486,AE,아랍에미리트 연합,2025-08-01,0,,,-100.0,0.0
반도체 제조장비,8486,AE,아랍에미리트 연합,2026-07-01,5000,,,inf,5e-06
반도체 제조장비,8486,AR,아르헨티나,2025-09-01,0,,,,0.0
반도체 제조장비,8486,AR,아르헨티나,2025-10-01,600,,,inf,6e-07
반도체 제조장비,8486,AR,아르헨티나,2025-11-01,47082,,,7747.0,4.7082e-05
반도체 제조장비,8486,IS,아이슬란드,2025-01-01,0,,,,0.0
반도체 제조장비,8486,IS,아이슬란드,2025-04-01,0,,,,0.0
반도체 제조장비,8486,IS,아이슬란드,2025-05-01,0,,,,0.0
반도체 제조장비,8486,IS,아이슬란드,2025-06-01,0,,,,0.0
반도체 제조장비,8486,IS,아이슬란드,2025-07-01,0,,,,0.0
반도체 제조장비,8486,IS,아이슬란드,2025-08-01,0,,,,0.0
반도체 제조장비,8486,IS,아이슬란드,2025-09-01,0,,,,0.0
반도체 제조장비,8486,IE,아일랜드,2025-01-01,1212870,,,,0.00121287
반도체 제조장비,8486,IE,아일랜드,2025-02-01,14341068,,,1082.4076776571274,0.014341068
반도체 제조장비,8486,IE,아일랜드,2025-03-01,3458959,,,-75.88074333097089,0.003458959
반도체 제조장비,8486,IE,아일랜드,2025-04-01,1217850,,,-64.79143002273227,0.00121785
반도체 제조장비,8486,IE,아일랜드,2025-05-01,1876480,,,54.08137291127808,0.00187648
반도체 제조장비,8486,IE,아일랜드,2025-06-01,1372637,,,-26.850432725102323,0.001372637
반도체 제조장비,8486,IE,아일랜드,2025-07-01,1508123,,,9.870490158723676,0.001508123
반도체 제조장비,8486,IE,아일랜드,2025-08-01,2577748,,,70.92425485189204,0.002577748
반도체 제조장비,8486,IE,아일랜드,2025-09-01,4411118,,,71.12293366147506,0.004411118
반도체 제조장비,8486,IE,아일랜드,2025-10-01,988176,,,-77.59806017431409,0.000988176
반도체 제조장비,8486,IE,아일랜드,2025-11-01,1395849,,,41.255100306018356,0.001395849
반도체 제조장비,8486,IE,아일랜드,2025-12-01,8501251,,,509.0380119912684,0.008501251
반도체 제조장비,8486,IE,아일랜드,2026-01-01,5791479,1212870.0,377.5020406144105,-31.87497934127578,0.005791479
반도체 제조장비,8486,IE,아일랜드,2026-02-01,3545199,14341068.0,-75.27939341756137,-38.78594742379278,0.003545199
반도체 제조장비,8486,IE,아일랜드,2026-03-01,4291296,3458959.0,24.06322248977222,21.045278417375158,0.004291296
반도체 제조장비,8486,IE,아일랜드,2026-04-01,7346797,1217850.0,503.25959683047995,71.20228947152563,0.007346797
반도체 제조장비,8486,IE,아일랜드,2026-05-01,3937300,1876480.0,109.82371248294677,-46.40793804429332,0.0039373
반도체 제조장비,8486,IE,아일랜드,2026-06-01,4898490,1372637.0,256.8671105325006,24.41241459883676,0.00489849
반도체 제조장비,8486,IE,아일랜드,2026-07-01,3017509,1508123.0,100.08374648486895,-38.39920056997156,0.003017509
반도체 제조장비,8486,AF,아프카니스탄,2026-02-01,0,,,,0.0
반도체 제조장비,8486,AF,아프카니스탄,2026-05-01,0,,,,0.0
반도체 제조장비,8486,AF,아프카니스탄,2026-06-01,0,,,,0.0
반도체 제조장비,8486,AI,앙귈라,2025-04-01,234000,,,,0.000234
반도체 제조장비,8486,AI,앙귈라,2025-10-01,937000,,,300.4273504273504,0.000937
반도체 제조장비,8486,SV,엘살바도르,2025-10-01,0,,,,0.0
반도체 제조장비,8486,SV,엘살바도르,2026-02-01,0,,,,0.0
반도체 제조장비,8486,GB,영국,2025-01-01,2005766,,,,0.002005766
반도체 제조장비,8486,GB,영국,2025-02-01,3436105,,,71.31135935099108,0.003436105
반도체 제조장비,8486,GB,영국,2025-03-01,3561672,,,3.6543411799115466,0.003561672
반도체 제조장비,8486,GB,영국,2025-04-01,2795127,,,-21.522054810212733,0.002795127
반도체 제조장비,8486,GB,영국,2025-05-01,2606766,,,-6.738906675796841,0.002606766
반도체 제조장비,8486,GB,영국,2025-06-01,2497956,,,-4.1741376095898115,0.002497956
반도체 제조장비,8486,GB,영국,2025-07-01,2108272,,,-15.600114653740892,0.002108272
반도체 제조장비,8486,GB,영국,2025-08-01,2617019,,,24.13099448268534,0.002617019
반도체 제조장비,8486,GB,영국,2025-09-01,5155328,,,96.99237949743582,0.005155328
반도체 제조장비,8486,GB,영국,2025-10-01,1801604,,,-65.05355236369054,0.001801604
반도체 제조장비,8486,GB,영국,2025-11-01,2668566,,,48.12167379734946,0.002668566
반도체 제조장비,8486,GB,영국,2025-12-01,5166882,,,93.62016903460511,0.005166882
반도체 제조장비,8486,GB,영국,2026-01-01,2161987,2005766.0,7.788595479233362,-58.15683423774725,0.002161987
반도체 제조장비,8486,GB,영국,2026-02-01,2914273,3436105.0,-15.18673032401513,34.79604641471017,0.002914273
반도체 제조장비,8486,GB,영국,2026-03-01,2505982,3561672.0,-29.640292536763635,-14.010046416378973,0.002505982
반도체 제조장비,8486,GB,영국,2026-04-01,7027978,2795127.0,151.4368041237482,180.44806387276523,0.007027978
반도체 제조장비,8486,GB,영국,2026-05-01,710448,2606766.0,-72.74600021636004,-89.8911465004586,0.000710448
반도체 제조장비,8486,GB,영국,2026-06-01,1030864,2497956.0,-58.731699037132756,45.10055626872058,0.001030864
반도체 제조장비,8486,GB,영국,2026-07-01,265016,2108272.0,-87.42970546494949,-74.29185615173292,0.000265016
반도체 제조장비,8486,AT,오스트리아,2025-01-01,65142,,,,6.5142e-05
반도체 제조장비,8486,AT,오스트리아,2025-02-01,109924,,,68.74520278775597,0.000109924
반도체 제조장비,8486,AT,오스트리아,2025-03-01,36523,,,-66.77431680069866,3.6523e-05
반도체 제조장비,8486,AT,오스트리아,2025-04-01,153335,,,319.83133915614815,0.000153335
반도체 제조장비,8486,AT,오스트리아,2025-05-01,29218,,,-80.94498972837252,2.9218e-05
반도체 제조장비,8486,AT,오스트리아,2025-06-01,301013,,,930.231364227531,0.000301013
반도체 제조장비,8486,AT,오스트리아,2025-07-01,123388,,,-59.009079342088214,0.000123388
반도체 제조장비,8486,AT,오스트리아,2025-08-01,76260,,,-38.1949622329562,7.626e-05
