dlr,godsCd,godsKor,impexp,statCd,statCdCntnKor1,wgt,year,_QUERY_CODE,_QUERY_NAME
710086,34010201,(다이오드),수출,SG,싱가포르,1647,2025.11,34010201,(다이오드)
3207,34010201,(다이오드),수출,SK,슬로바키아,25,2025.11,34010201,(다이오드)
1717799,34010201,(다이오드),수출,TH,태국,8410,2025.11,34010201,(다이오드)
112763,34010201,(다이오드),수출,TR,튀르키예,174,2025.11,34010201,(다이오드)
287320,34010201,(다이오드),수출,TW,대만,1086,2025.11,34010201,(다이오드)
874750,34010201,(다이오드),수출,US,미국,3520,2025.11,34010201,(다이오드)
6786768,34010201,(다이오드),수출,VN,베트남,56887,2025.11,34010201,(다이오드)
195,34010201,(다이오드),수출,ZA,남아프리카공화국,4,2025.11,34010201,(다이오드)
12477,34010201,(다이오드),수출,AT,오스트리아,70,2025.12,34010201,(다이오드)
372,34010201,(다이오드),수출,AU,호주,8,2025.12,34010201,(다이오드)
2509,34010201,(다이오드),수출,BE,벨기에,10,2025.12,34010201,(다이오드)
175,34010201,(다이오드),수출,BG,불가리아,0,2025.12,34010201,(다이오드)
218470,34010201,(다이오드),수출,BR,브라질,7243,2025.12,34010201,(다이오드)
481,34010201,(다이오드),수출,CA,캐나다,6,2025.12,34010201,(다이오드)
7641829,34010201,(다이오드),수출,CN,중국,25918,2025.12,34010201,(다이오드)
116932,34010201,(다이오드),수출,CZ,체코공화국,849,2025.12,34010201,(다이오드)
1465562,34010201,(다이오드),수출,DE,독일,2176,2025.12,34010201,(다이오드)
94,34010201,(다이오드),수출,DK,덴마크,1,2025.12,34010201,(다이오드)
17172,34010201,(다이오드),수출,EG,이집트,21,2025.12,34010201,(다이오드)
3360,34010201,(다이오드),수출,ER,에리트리아,114,2025.12,34010201,(다이오드)
4078,34010201,(다이오드),수출,ES,스페인,2,2025.12,34010201,(다이오드)
673,34010201,(다이오드),수출,FR,프랑스,0,2025.12,34010201,(다이오드)
80341,34010201,(다이오드),수출,GB,영국,199,2025.12,34010201,(다이오드)
3265719,34010201,(다이오드),수출,HK,홍콩,5066,2025.12,34010201,(다이오드)
201,34010201,(다이오드),수출,HU,헝가리,2,2025.12,34010201,(다이오드)
120902,34010201,(다이오드),수출,ID,인도네시아,1970,2025.12,34010201,(다이오드)
950933,34010201,(다이오드),수출,IN,인도,7574,2025.12,34010201,(다이오드)
32000,34010201,(다이오드),수출,IQ,이라크,2960,2025.12,34010201,(다이오드)
1932,34010201,(다이오드),수출,IT,이탈리아,7,2025.12,34010201,(다이오드)
1947928,34010201,(다이오드),수출,JP,일본,9645,2025.12,34010201,(다이오드)
7025,34010201,(다이오드),수출,MK,마세도니아,3,2025.12,34010201,(다이오드)
807563,34010201,(다이오드),수출,MX,멕시코,7463,2025.12,34010201,(다이오드)
51385,34010201,(다이오드),수출,MY,말레이시아,1002,2025.12,34010201,(다이오드)
2830,34010201,(다이오드),수출,NL,네덜란드,17,2025.12,34010201,(다이오드)
4800,34010201,(다이오드),수출,PG,파푸아 뉴기니,8,2025.12,34010201,(다이오드)
16978,34010201,(다이오드),수출,PH,필리핀,410,2025.12,34010201,(다이오드)
394175,34010201,(다이오드),수출,PL,폴란드,1270,2025.12,34010201,(다이오드)
1211,34010201,(다이오드),수출,RO,루마니아,5,2025.12,34010201,(다이오드)
28069,34010201,(다이오드),수출,RS,세르비아,1052,2025.12,34010201,(다이오드)
6660,34010201,(다이오드),수출,SA,사우디아라비아,0,2025.12,34010201,(다이오드)
187,34010201,(다이오드),수출,SE,스웨덴,1,2025.12,34010201,(다이오드)
414251,34010201,(다이오드),수출,SG,싱가포르,1764,2025.12,34010201,(다이오드)
151746,34010201,(다이오드),수출,SK,슬로바키아,27,2025.12,34010201,(다이오드)
1714458,34010201,(다이오드),수출,TH,태국,10093,2025.12,34010201,(다이오드)
68661,34010201,(다이오드),수출,TR,튀르키예,117,2025.12,34010201,(다이오드)
313374,34010201,(다이오드),수출,TW,대만,1262,2025.12,34010201,(다이오드)
2067512,34010201,(다이오드),수출,US,미국,4604,2025.12,34010201,(다이오드)
271,34010201,(다이오드),수출,UZ,우즈베키스탄,2,2025.12,34010201,(다이오드)
8485810,34010201,(다이오드),수출,VN,베트남,69992,2025.12,34010201,(다이오드)
1141,34010201,(다이오드),수출,AE,아랍에미리트 연합,40,2026.01,34010201,(다이오드)
233,34010201,(다이오드),수출,AT,오스트리아,5,2026.01,34010201,(다이오드)
223,34010201,(다이오드),수출,AU,호주,15,2026.01,34010201,(다이오드)
467,34010201,(다이오드),수출,BE,벨기에,2,2026.01,34010201,(다이오드)
101853,34010201,(다이오드),수출,BR,브라질,3293,2026.01,34010201,(다이오드)
2570,34010201,(다이오드),수출,CA,캐나다,16,2026.01,34010201,(다이오드)
7040810,34010201,(다이오드),수출,CN,중국,44140,2026.01,34010201,(다이오드)
87994,34010201,(다이오드),수출,CZ,체코공화국,352,2026.01,34010201,(다이오드)
810381,34010201,(다이오드),수출,DE,독일,2496,2026.01,34010201,(다이오드)
12806,34010201,(다이오드),수출,EG,이집트,18,2026.01,34010201,(다이오드)
1154,34010201,(다이오드),수출,ES,스페인,3,2026.01,34010201,(다이오드)
1088,34010201,(다이오드),수출,FR,프랑스,4,2026.01,34010201,(다이오드)
38962,34010201,(다이오드),수출,GB,영국,51,2026.01,34010201,(다이오드)
880365,34010201,(다이오드),수출,HK,홍콩,4150,2026.01,34010201,(다이오드)
679,34010201,(다이오드),수출,HU,헝가리,2,2026.01,34010201,(다이오드)
175059,34010201,(다이오드),수출,ID,인도네시아,2377,2026.01,34010201,(다이오드)
962892,34010201,(다이오드),수출,IN,인도,4762,2026.01,34010201,(다이오드)
1972,34010201,(다이오드),수출,IT,이탈리아,4,2026.01,34010201,(다이오드)
1804582,34010201,(다이오드),수출,JP,일본,7736,2026.01,34010201,(다이오드)
272,34010201,(다이오드),수출,LT,리투아니아,0,2026.01,34010201,(다이오드)
807667,34010201,(다이오드),수출,MX,멕시코,6096,2026.01,34010201,(다이오드)
59805,34010201,(다이오드),수출,MY,말레이시아,531,2026.01,34010201,(다이오드)
360,34010201,(다이오드),수출,NL,네덜란드,0,2026.01,34010201,(다이오드)
63096,34010201,(다이오드),수출,PH,필리핀,139,2026.01,34010201,(다이오드)
472221,34010201,(다이오드),수출,PL,폴란드,1917,2026.01,34010201,(다이오드)
507,34010201,(다이오드),수출,RO,루마니아,2,2026.01,34010201,(다이오드)
12486,34010201,(다이오드),수출,RS,세르비아,1173,2026.01,34010201,(다이오드)
46,34010201,(다이오드),수출,SE,스웨덴,0,2026.01,34010201,(다이오드)
504743,34010201,(다이오드),수출,SG,싱가포르,2086,2026.01,34010201,(다이오드)
5668,34010201,(다이오드),수출,SK,슬로바키아,243,2026.01,34010201,(다이오드)
2371745,34010201,(다이오드),수출,TH,태국,12392,2026.01,34010201,(다이오드)
30306,34010201,(다이오드),수출,TR,튀르키예,70,2026.01,34010201,(다이오드)
325412,34010201,(다이오드),수출,TW,대만,1445,2026.01,34010201,(다이오드)
801944,34010201,(다이오드),수출,US,미국,3917,2026.01,34010201,(다이오드)
7723494,34010201,(다이오드),수출,VN,베트남,53285,2026.01,34010201,(다이오드)
195,34010201,(다이오드),수출,ZA,남아프리카공화국,6,2026.01,34010201,(다이오드)
1105,34010201,(다이오드),수출,AE,아랍에미리트 연합,22,2026.02,34010201,(다이오드)
2192,34010201,(다이오드),수출,AT,오스트리아,2,2026.02,34010201,(다이오드)
1217,34010201,(다이오드),수출,AU,호주,16,2026.02,34010201,(다이오드)
750,34010201,(다이오드),수출,BE,벨기에,2,2026.02,34010201,(다이오드)
271,34010201,(다이오드),수출,BG,불가리아,0,2026.02,34010201,(다이오드)
88106,34010201,(다이오드),수출,BR,브라질,1303,2026.02,34010201,(다이오드)
614,34010201,(다이오드),수출,CA,캐나다,3,2026.02,34010201,(다이오드)
5,34010201,(다이오드),수출,CL,칠레,0,2026.02,34010201,(다이오드)
5601988,34010201,(다이오드),수출,CN,중국,21319,2026.02,34010201,(다이오드)
113254,34010201,(다이오드),수출,CZ,체코공화국,864,2026.02,34010201,(다이오드)
785412,34010201,(다이오드),수출,DE,독일,1753,2026.02,34010201,(다이오드)
6328,34010201,(다이오드),수출,EG,이집트,8,2026.02,34010201,(다이오드)
7314,34010201,(다이오드),수출,ES,스페인,4,2026.02,34010201,(다이오드)
2367,34010201,(다이오드),수출,FR,프랑스,7,2026.02,34010201,(다이오드)
40446,34010201,(다이오드),수출,GB,영국,85,2026.02,34010201,(다이오드)
575160,34010201,(다이오드),수출,HK,홍콩,1975,2026.02,34010201,(다이오드)
282,34010201,(다이오드),수출,HU,헝가리,3,2026.02,34010201,(다이오드)
171955,34010201,(다이오드),수출,ID,인도네시아,3599,2026.02,34010201,(다이오드)
834601,34010201,(다이오드),수출,IN,인도,5546,2026.02,34010201,(다이오드)
2543,34010201,(다이오드),수출,IT,이탈리아,5,2026.02,34010201,(다이오드)
1788540,34010201,(다이오드),수출,JP,일본,8227,2026.02,34010201,(다이오드)
2341,34010201,(다이오드),수출,LT,리투아니아,11,2026.02,34010201,(다이오드)
7101,34010201,(다이오드),수출,MK,마세도니아,2,2026.02,34010201,(다이오드)
891087,34010201,(다이오드),수출,MX,멕시코,7273,2026.02,34010201,(다이오드)
47998,34010201,(다이오드),수출,MY,말레이시아,527,2026.02,34010201,(다이오드)
358,34010201,(다이오드),수출,NL,네덜란드,1,2026.02,34010201,(다이오드)
21433,34010201,(다이오드),수출,OM,오만,6,2026.02,34010201,(다이오드)
1092,34010201,(다이오드),수출,PG,파푸아 뉴기니,36,2026.02,34010201,(다이오드)
137279,34010201,(다이오드),수출,PH,필리핀,107,2026.02,34010201,(다이오드)
500711,34010201,(다이오드),수출,PL,폴란드,1459,2026.02,34010201,(다이오드)
240,34010201,(다이오드),수출,RO,루마니아,2,2026.02,34010201,(다이오드)
45232,34010201,(다이오드),수출,RS,세르비아,621,2026.02,34010201,(다이오드)
47,34010201,(다이오드),수출,SE,스웨덴,1,2026.02,34010201,(다이오드)
456726,34010201,(다이오드),수출,SG,싱가포르,2207,2026.02,34010201,(다이오드)
9704,34010201,(다이오드),수출,SK,슬로바키아,199,2026.02,34010201,(다이오드)
1671557,34010201,(다이오드),수출,TH,태국,7072,2026.02,34010201,(다이오드)
103896,34010201,(다이오드),수출,TR,튀르키예,114,2026.02,34010201,(다이오드)
262788,34010201,(다이오드),수출,TW,대만,1533,2026.02,34010201,(다이오드)
827704,34010201,(다이오드),수출,US,미국,4166,2026.02,34010201,(다이오드)
69,34010201,(다이오드),수출,UZ,우즈베키스탄,1,2026.02,34010201,(다이오드)
6996992,34010201,(다이오드),수출,VN,베트남,55106,2026.02,34010201,(다이오드)
2600,34010201,(다이오드),수출,ZA,남아프리카공화국,122,2026.02,34010201,(다이오드)
2989,34010201,(다이오드),수출,AE,아랍에미리트 연합,39,2026.03,34010201,(다이오드)
2078,34010201,(다이오드),수출,AU,호주,9,2026.03,34010201,(다이오드)
899,34010201,(다이오드),수출,BD,방글라데시,1,2026.03,34010201,(다이오드)
458,34010201,(다이오드),수출,BE,벨기에,2,2026.03,34010201,(다이오드)
93543,34010201,(다이오드),수출,BR,브라질,1024,2026.03,34010201,(다이오드)
2014,34010201,(다이오드),수출,CA,캐나다,64,2026.03,34010201,(다이오드)
400,34010201,(다이오드),수출,CL,칠레,0,2026.03,34010201,(다이오드)
6031325,34010201,(다이오드),수출,CN,중국,26689,2026.03,34010201,(다이오드)
92571,34010201,(다이오드),수출,CZ,체코공화국,585,2026.03,34010201,(다이오드)
985552,34010201,(다이오드),수출,DE,독일,2381,2026.03,34010201,(다이오드)
12650,34010201,(다이오드),수출,EG,이집트,30,2026.03,34010201,(다이오드)
10027,34010201,(다이오드),수출,ES,스페인,3,2026.03,34010201,(다이오드)
223,34010201,(다이오드),수출,FR,프랑스,2,2026.03,34010201,(다이오드)
89308,34010201,(다이오드),수출,GB,영국,224,2026.03,34010201,(다이오드)
12,34010201,(다이오드),수출,GU,괌,0,2026.03,34010201,(다이오드)
985280,34010201,(다이오드),수출,HK,홍콩,4172,2026.03,34010201,(다이오드)
234,34010201,(다이오드),수출,HU,헝가리,1,2026.03,34010201,(다이오드)
175967,34010201,(다이오드),수출,ID,인도네시아,3307,2026.03,34010201,(다이오드)
957767,34010201,(다이오드),수출,IN,인도,7296,2026.03,34010201,(다이오드)
1341,34010201,(다이오드),수출,IT,이탈리아,7,2026.03,34010201,(다이오드)
1822723,34010201,(다이오드),수출,JP,일본,7575,2026.03,34010201,(다이오드)
59,34010201,(다이오드),수출,LT,리투아니아,0,2026.03,34010201,(다이오드)
26071,34010201,(다이오드),수출,MC,모나코,64,2026.03,34010201,(다이오드)
9374,34010201,(다이오드),수출,MK,마세도니아,4,2026.03,34010201,(다이오드)
1083709,34010201,(다이오드),수출,MX,멕시코,5376,2026.03,34010201,(다이오드)
112453,34010201,(다이오드),수출,MY,말레이시아,343,2026.03,34010201,(다이오드)
5347,34010201,(다이오드),수출,NL,네덜란드,5,2026.03,34010201,(다이오드)
12,34010201,(다이오드),수출,NZ,뉴질랜드,0,2026.03,34010201,(다이오드)
218,34010201,(다이오드),수출,PA,파나마,1,2026.03,34010201,(다이오드)
118104,34010201,(다이오드),수출,PH,필리핀,1260,2026.03,34010201,(다이오드)
395596,34010201,(다이오드),수출,PL,폴란드,1290,2026.03,34010201,(다이오드)
3939,34010201,(다이오드),수출,RO,루마니아,16,2026.03,34010201,(다이오드)
17917,34010201,(다이오드),수출,RS,세르비아,817,2026.03,34010201,(다이오드)
50,34010201,(다이오드),수출,SA,사우디아라비아,0,2026.03,34010201,(다이오드)
13849,34010201,(다이오드),수출,SE,스웨덴,0,2026.03,34010201,(다이오드)
525365,34010201,(다이오드),수출,SG,싱가포르,1889,2026.03,34010201,(다이오드)
5519,34010201,(다이오드),수출,SK,슬로바키아,28,2026.03,34010201,(다이오드)
1766476,34010201,(다이오드),수출,TH,태국,8859,2026.03,34010201,(다이오드)
76735,34010201,(다이오드),수출,TR,튀르키예,115,2026.03,34010201,(다이오드)
309938,34010201,(다이오드),수출,TW,대만,1209,2026.03,34010201,(다이오드)
1322163,34010201,(다이오드),수출,US,미국,5446,2026.03,34010201,(다이오드)
692,34010201,(다이오드),수출,UZ,우즈베키스탄,3,2026.03,34010201,(다이오드)
8155626,34010201,(다이오드),수출,VN,베트남,71065,2026.03,34010201,(다이오드)
1072,34010201,(다이오드),수출,ZA,남아프리카공화국,30,2026.03,34010201,(다이오드)
25,34010201,(다이오드),수출,AE,아랍에미리트 연합,0,2026.04,34010201,(다이오드)
662,34010201,(다이오드),수출,AU,호주,21,2026.04,34010201,(다이오드)
1200,34010201,(다이오드),수출,BD,방글라데시,2,2026.04,34010201,(다이오드)
2061,34010201,(다이오드),수출,BE,벨기에,0,2026.04,34010201,(다이오드)
207,34010201,(다이오드),수출,BG,불가리아,0,2026.04,34010201,(다이오드)
92594,34010201,(다이오드),수출,BR,브라질,1598,2026.04,34010201,(다이오드)
8638,34010201,(다이오드),수출,CA,캐나다,105,2026.04,34010201,(다이오드)
6344726,34010201,(다이오드),수출,CN,중국,36946,2026.04,34010201,(다이오드)
120696,34010201,(다이오드),수출,CZ,체코공화국,483,2026.04,34010201,(다이오드)
888629,34010201,(다이오드),수출,DE,독일,2135,2026.04,34010201,(다이오드)
5065,34010201,(다이오드),수출,EG,이집트,80,2026.04,34010201,(다이오드)
1196,34010201,(다이오드),수출,ES,스페인,16,2026.04,34010201,(다이오드)
2631,34010201,(다이오드),수출,FR,프랑스,5,2026.04,34010201,(다이오드)
19843,34010201,(다이오드),수출,GB,영국,40,2026.04,34010201,(다이오드)
926470,34010201,(다이오드),수출,HK,홍콩,3868,2026.04,34010201,(다이오드)
8650,34010201,(다이오드),수출,HU,헝가리,25,2026.04,34010201,(다이오드)
229569,34010201,(다이오드),수출,ID,인도네시아,3485,2026.04,34010201,(다이오드)
16894,34010201,(다이오드),수출,IE,아일랜드,120,2026.04,34010201,(다이오드)
1029121,34010201,(다이오드),수출,IN,인도,5773,2026.04,34010201,(다이오드)
1390,34010201,(다이오드),수출,IT,이탈리아,3,2026.04,34010201,(다이오드)
2006143,34010201,(다이오드),수출,JP,일본,9756,2026.04,34010201,(다이오드)
155,34010201,(다이오드),수출,KI,키리바티,0,2026.04,34010201,(다이오드)
13448,34010201,(다이오드),수출,MC,모나코,23,2026.04,34010201,(다이오드)
4941,34010201,(다이오드),수출,MK,마세도니아,2,2026.04,34010201,(다이오드)
986639,34010201,(다이오드),수출,MX,멕시코,7428,2026.04,34010201,(다이오드)
162571,34010201,(다이오드),수출,MY,말레이시아,846,2026.04,34010201,(다이오드)
39,34010201,(다이오드),수출,NL,네덜란드,1,2026.04,34010201,(다이오드)
1,34010201,(다이오드),수출,PA,파나마,0,2026.04,34010201,(다이오드)
7,34010201,(다이오드),수출,PE,페루,0,2026.04,34010201,(다이오드)
113297,34010201,(다이오드),수출,PH,필리핀,568,2026.04,34010201,(다이오드)
458263,34010201,(다이오드),수출,PL,폴란드,1579,2026.04,34010201,(다이오드)
2179,34010201,(다이오드),수출,RO,루마니아,9,2026.04,34010201,(다이오드)
10290,34010201,(다이오드),수출,RS,세르비아,284,2026.04,34010201,(다이오드)
532198,34010201,(다이오드),수출,SG,싱가포르,2488,2026.04,34010201,(다이오드)
3086,34010201,(다이오드),수출,SK,슬로바키아,107,2026.04,34010201,(다이오드)
1803911,34010201,(다이오드),수출,TH,태국,6918,2026.04,34010201,(다이오드)
46421,34010201,(다이오드),수출,TR,튀르키예,75,2026.04,34010201,(다이오드)
252511,34010201,(다이오드),수출,TW,대만,869,2026.04,34010201,(다이오드)
942113,34010201,(다이오드),수출,US,미국,3406,2026.04,34010201,(다이오드)
7862385,34010201,(다이오드),수출,VN,베트남,59960,2026.04,34010201,(다이오드)
2057,34010201,(다이오드),수출,ZA,남아프리카공화국,15,2026.04,34010201,(다이오드)
6090,34010201,(다이오드),수출,AT,오스트리아,31,2026.05,34010201,(다이오드)
1851,34010201,(다이오드),수출,AU,호주,6,2026.05,34010201,(다이오드)
1791,34010201,(다이오드),수출,BD,방글라데시,3,2026.05,34010201,(다이오드)
25,34010201,(다이오드),수출,BE,벨기에,0,2026.05,34010201,(다이오드)
79,34010201,(다이오드),수출,BG,불가리아,0,2026.05,34010201,(다이오드)
114897,34010201,(다이오드),수출,BR,브라질,2193,2026.05,34010201,(다이오드)
7078,34010201,(다이오드),수출,CA,캐나다,42,2026.05,34010201,(다이오드)
6175503,34010201,(다이오드),수출,CN,중국,23900,2026.05,34010201,(다이오드)
182301,34010201,(다이오드),수출,CZ,체코공화국,390,2026.05,34010201,(다이오드)
902867,34010201,(다이오드),수출,DE,독일,2607,2026.05,34010201,(다이오드)
10006,34010201,(다이오드),수출,EG,이집트,27,2026.05,34010201,(다이오드)
5849,34010201,(다이오드),수출,ES,스페인,3,2026.05,34010201,(다이오드)
6980,34010201,(다이오드),수출,FR,프랑스,24,2026.05,34010201,(다이오드)
52729,34010201,(다이오드),수출,GB,영국,121,2026.05,34010201,(다이오드)
1814,34010201,(다이오드),수출,GI,지브랄타,2,2026.05,34010201,(다이오드)
777596,34010201,(다이오드),수출,HK,홍콩,2738,2026.05,34010201,(다이오드)
792,34010201,(다이오드),수출,HU,헝가리,4,2026.05,34010201,(다이오드)
176086,34010201,(다이오드),수출,ID,인도네시아,2263,2026.05,34010201,(다이오드)
980035,34010201,(다이오드),수출,IN,인도,6832,2026.05,34010201,(다이오드)
2686,34010201,(다이오드),수출,IT,이탈리아,4,2026.05,34010201,(다이오드)
1985141,34010201,(다이오드),수출,JP,일본,9603,2026.05,34010201,(다이오드)
4536,34010201,(다이오드),수출,MK,마세도니아,2,2026.05,34010201,(다이오드)
937731,34010201,(다이오드),수출,MX,멕시코,3045,2026.05,34010201,(다이오드)
175942,34010201,(다이오드),수출,MY,말레이시아,490,2026.05,34010201,(다이오드)
2250,34010201,(다이오드),수출,NL,네덜란드,1,2026.05,34010201,(다이오드)
416,34010201,(다이오드),수출,OM,오만,1,2026.05,34010201,(다이오드)
176062,34010201,(다이오드),수출,PH,필리핀,265,2026.05,34010201,(다이오드)
528029,34010201,(다이오드),수출,PL,폴란드,2006,2026.05,34010201,(다이오드)
9409,34010201,(다이오드),수출,RS,세르비아,192,2026.05,34010201,(다이오드)
11096,34010201,(다이오드),수출,SE,스웨덴,23,2026.05,34010201,(다이오드)
480802,34010201,(다이오드),수출,SG,싱가포르,2310,2026.05,34010201,(다이오드)
2142,34010201,(다이오드),수출,SK,슬로바키아,14,2026.05,34010201,(다이오드)
1923544,34010201,(다이오드),수출,TH,태국,6669,2026.05,34010201,(다이오드)
176473,34010201,(다이오드),수출,TR,튀르키예,248,2026.05,34010201,(다이오드)
271486,34010201,(다이오드),수출,TW,대만,1229,2026.05,34010201,(다이오드)
1334650,34010201,(다이오드),수출,US,미국,5674,2026.05,34010201,(다이오드)
8428918,34010201,(다이오드),수출,VN,베트남,56556,2026.05,34010201,(다이오드)
720,34010201,(다이오드),수출,ZA,남아프리카공화국,4,2026.05,34010201,(다이오드)
46,34010201,(다이오드),수출,AE,아랍에미리트 연합,0,2026.06,34010201,(다이오드)
15942,34010201,(다이오드),수출,AT,오스트리아,76,2026.06,34010201,(다이오드)
1829,34010201,(다이오드),수출,AU,호주,1,2026.06,34010201,(다이오드)
3282,34010201,(다이오드),수출,BD,방글라데시,6,2026.06,34010201,(다이오드)
2549,34010201,(다이오드),수출,BE,벨기에,7,2026.06,34010201,(다이오드)
79,34010201,(다이오드),수출,BG,불가리아,0,2026.06,34010201,(다이오드)
181902,34010201,(다이오드),수출,BR,브라질,4605,2026.06,34010201,(다이오드)
3112,34010201,(다이오드),수출,CA,캐나다,37,2026.06,34010201,(다이오드)
2000,34010201,(다이오드),수출,CH,스위스,1,2026.06,34010201,(다이오드)
6080223,34010201,(다이오드),수출,CN,중국,30629,2026.06,34010201,(다이오드)
112767,34010201,(다이오드),수출,CZ,체코공화국,179,2026.06,34010201,(다이오드)
1170018,34010201,(다이오드),수출,DE,독일,3193,2026.06,34010201,(다이오드)
56251,34010201,(다이오드),수출,EC,에쿠아도르,410,2026.06,34010201,(다이오드)
12790,34010201,(다이오드),수출,EG,이집트,26,2026.06,34010201,(다이오드)
11385,34010201,(다이오드),수출,ES,스페인,3,2026.06,34010201,(다이오드)
7400,34010201,(다이오드),수출,FR,프랑스,1,2026.06,34010201,(다이오드)
74745,34010201,(다이오드),수출,GB,영국,108,2026.06,34010201,(다이오드)
1033112,34010201,(다이오드),수출,HK,홍콩,3259,2026.06,34010201,(다이오드)
238,34010201,(다이오드),수출,HU,헝가리,1,2026.06,34010201,(다이오드)
135990,34010201,(다이오드),수출,ID,인도네시아,2739,2026.06,34010201,(다이오드)
944340,34010201,(다이오드),수출,IN,인도,7179,2026.06,34010201,(다이오드)
5541,34010201,(다이오드),수출,IT,이탈리아,20,2026.06,34010201,(다이오드)
2277352,34010201,(다이오드),수출,JP,일본,9498,2026.06,34010201,(다이오드)
659,34010201,(다이오드),수출,LT,리투아니아,1,2026.06,34010201,(다이오드)
1920,34010201,(다이오드),수출,LU,룩셈부르그,18,2026.06,34010201,(다이오드)
6140,34010201,(다이오드),수출,MK,마세도니아,3,2026.06,34010201,(다이오드)
1522074,34010201,(다이오드),수출,MX,멕시코,6091,2026.06,34010201,(다이오드)
183123,34010201,(다이오드),수출,MY,말레이시아,483,2026.06,34010201,(다이오드)
2950,34010201,(다이오드),수출,NL,네덜란드,1,2026.06,34010201,(다이오드)
44,34010201,(다이오드),수출,PE,페루,0,2026.06,34010201,(다이오드)
62780,34010201,(다이오드),수출,PH,필리핀,105,2026.06,34010201,(다이오드)
648794,34010201,(다이오드),수출,PL,폴란드,2342,2026.06,34010201,(다이오드)
623,34010201,(다이오드),수출,QA,카타르,3,2026.06,34010201,(다이오드)
79,34010201,(다이오드),수출,RO,루마니아,1,2026.06,34010201,(다이오드)
34942,34010201,(다이오드),수출,RS,세르비아,514,2026.06,34010201,(다이오드)
5,34010201,(다이오드),수출,SA,사우디아라비아,10,2026.06,34010201,(다이오드)
2260,34010201,(다이오드),수출,SE,스웨덴,0,2026.06,34010201,(다이오드)
368936,34010201,(다이오드),수출,SG,싱가포르,1526,2026.06,34010201,(다이오드)
2132,34010201,(다이오드),수출,SK,슬로바키아,79,2026.06,34010201,(다이오드)
2272099,34010201,(다이오드),수출,TH,태국,6333,2026.06,34010201,(다이오드)
104951,34010201,(다이오드),수출,TR,튀르키예,107,2026.06,34010201,(다이오드)
249705,34010201,(다이오드),수출,TW,대만,694,2026.06,34010201,(다이오드)
1142026,34010201,(다이오드),수출,US,미국,4977,2026.06,34010201,(다이오드)
8164825,34010201,(다이오드),수출,VN,베트남,70373,2026.06,34010201,(다이오드)
1207,34010201,(다이오드),수출,ZA,남아프리카공화국,10,2026.06,34010201,(다이오드)
1121,34010201,(다이오드),수출,AU,호주,11,2026.07,34010201,(다이오드)
299,34010201,(다이오드),수출,BD,방글라데시,0,2026.07,34010201,(다이오드)
1039,34010201,(다이오드),수출,BE,벨기에,2,2026.07,34010201,(다이오드)
127,34010201,(다이오드),수출,BG,불가리아,0,2026.07,34010201,(다이오드)
129430,34010201,(다이오드),수출,BR,브라질,1684,2026.07,34010201,(다이오드)
3674,34010201,(다이오드),수출,CA,캐나다,39,2026.07,34010201,(다이오드)
186,34010201,(다이오드),수출,CI,코트디봐르,10,2026.07,34010201,(다이오드)
6702566,34010201,(다이오드),수출,CN,중국,29422,2026.07,34010201,(다이오드)
178639,34010201,(다이오드),수출,CZ,체코공화국,751,2026.07,34010201,(다이오드)
1281486,34010201,(다이오드),수출,DE,독일,3190,2026.07,34010201,(다이오드)
180,34010201,(다이오드),수출,DK,덴마크,0,2026.07,34010201,(다이오드)
11366,34010201,(다이오드),수출,EG,이집트,69,2026.07,34010201,(다이오드)
285,34010201,(다이오드),수출,FR,프랑스,2,2026.07,34010201,(다이오드)
94468,34010201,(다이오드),수출,GB,영국,186,2026.07,34010201,(다이오드)
1360509,34010201,(다이오드),수출,HK,홍콩,4218,2026.07,34010201,(다이오드)
140,34010201,(다이오드),수출,HU,헝가리,0,2026.07,34010201,(다이오드)
192176,34010201,(다이오드),수출,ID,인도네시아,2474,2026.07,34010201,(다이오드)
1008308,34010201,(다이오드),수출,IN,인도,9536,2026.07,34010201,(다이오드)
3161,34010201,(다이오드),수출,IR,이란,113,2026.07,34010201,(다이오드)
5356,34010201,(다이오드),수출,IT,이탈리아,11,2026.07,34010201,(다이오드)
2352637,34010201,(다이오드),수출,JP,일본,9721,2026.07,34010201,(다이오드)
7720,34010201,(다이오드),수출,MK,마세도니아,3,2026.07,34010201,(다이오드)
1256624,34010201,(다이오드),수출,MX,멕시코,4370,2026.07,34010201,(다이오드)
198402,34010201,(다이오드),수출,MY,말레이시아,309,2026.07,34010201,(다이오드)
0,34010201,(다이오드),수출,NL,네덜란드,0,2026.07,34010201,(다이오드)
653,34010201,(다이오드),수출,OM,오만,5,2026.07,34010201,(다이오드)
0,34010201,(다이오드),수출,PA,파나마,0,2026.07,34010201,(다이오드)
164167,34010201,(다이오드),수출,PH,필리핀,537,2026.07,34010201,(다이오드)
526495,34010201,(다이오드),수출,PL,폴란드,1662,2026.07,34010201,(다이오드)
26656,34010201,(다이오드),수출,RS,세르비아,1211,2026.07,34010201,(다이오드)
390,34010201,(다이오드),수출,SD,수단,1,2026.07,34010201,(다이오드)
4,34010201,(다이오드),수출,SE,스웨덴,0,2026.07,34010201,(다이오드)
336809,34010201,(다이오드),수출,SG,싱가포르,1304,2026.07,34010201,(다이오드)
2286,34010201,(다이오드),수출,SK,슬로바키아,76,2026.07,34010201,(다이오드)
