기준월,HSK10,수출액_USD,MTI6,산업20
2026-04-01,2710197240,82969.0,133600,석유제품
2026-04-01,2710197250,281904.0,133600,석유제품
2026-04-01,2710197310,31.0,133600,석유제품
2026-04-01,2710197320,3856029.0,133600,석유제품
2026-04-01,2710197330,9262326.0,133600,석유제품
2026-04-01,2710197410,146126.0,133600,석유제품
2026-04-01,2710197420,329367.0,133600,석유제품
2026-04-01,2710197430,74675.0,133600,석유제품
2026-04-01,2710197440,68934.0,133600,석유제품
2026-04-01,2710197450,1059613.0,133600,석유제품
2026-04-01,2710197510,2395300.0,133600,석유제품
2026-04-01,2710197520,382787.0,133600,석유제품
2026-04-01,2710197530,33661.0,133600,석유제품
2026-04-01,2710197540,17188.0,133600,석유제품
2026-04-01,2710197900,5950339.0,133600,석유제품
2026-04-01,2710198010,92009.0,133600,석유제품
2026-04-01,2710198020,0.0,133600,석유제품
2026-04-01,2710198040,1100398.0,133600,석유제품
2026-04-01,2710198090,2847495.0,133600,석유제품
2026-04-01,2710199000,51114725.0,133600,석유제품
2026-04-01,2710209520,17973.0,133600,석유제품
2026-04-01,2710209712,0.0,133600,석유제품
2026-04-01,2710209713,110.0,133600,석유제품
2026-04-01,2710209719,0.0,133600,석유제품
2026-04-01,2710209722,2709.0,133600,석유제품
2026-04-01,2710209723,0.0,133600,석유제품
2026-04-01,2710209725,1080.0,133600,석유제품
2026-04-01,2710209733,0.0,133600,석유제품
2026-04-01,2710209741,413.0,133600,석유제품
2026-04-01,2710209742,12784.0,133600,석유제품
2026-04-01,2710209745,23294.0,133600,석유제품
2026-04-01,2710209751,0.0,133600,석유제품
2026-04-01,2710209790,53726.0,133600,석유제품
2026-04-01,2710209890,14308.0,133600,석유제품
2026-04-01,2710209900,1641.0,133600,석유제품
2026-04-01,2710999000,0.0,133600,석유제품
2026-04-01,2711141000,64167.0,211090,석유화학
2026-04-01,2711190000,3980102.0,133900,석유제품
2026-04-01,2711290000,9232.0,133900,석유제품
2026-04-01,2712101000,0.0,133900,석유제품
2026-04-01,2712109000,474156.0,133900,석유제품
2026-04-01,2712200000,58868.0,133900,석유제품
2026-04-01,2712901010,685245.0,133900,석유제품
2026-04-01,2712901020,1050078.0,133900,석유제품
2026-04-01,2712901090,246816.0,133900,석유제품
2026-04-01,2712909010,0.0,133900,석유제품
2026-04-01,2712909030,6740.0,133900,석유제품
2026-04-01,2712909040,0.0,133900,석유제품
2026-04-01,2712909090,16417.0,133900,석유제품
2026-04-01,2713110000,0.0,133900,석유제품
2026-04-01,2713120000,90276.0,133900,석유제품
2026-04-01,2713200000,42706756.0,133900,석유제품
2026-04-01,2714901000,181521.0,133900,석유제품
2026-04-01,2715002000,468.0,133900,석유제품
2026-04-01,2715003000,69798.0,133900,석유제품
2026-04-01,2715009000,132649.0,133900,석유제품
2026-04-01,2810009000,72093.0,931220,바이오헬스
2026-04-01,2811210000,1298270.0,931220,바이오헬스
2026-04-01,2811229090,2133030.0,931220,바이오헬스
2026-04-01,2811299000,390553.0,931220,바이오헬스
2026-04-01,2815110000,10994.0,931220,바이오헬스
2026-04-01,2816101000,66731.0,931220,바이오헬스
2026-04-01,2818301000,183802.0,931220,바이오헬스
2026-04-01,2825902010,1466.0,931220,바이오헬스
2026-04-01,2826904000,6151098.0,931220,바이오헬스
2026-04-01,2827100000,26481.0,931220,바이오헬스
2026-04-01,2827200000,24968.0,931220,바이오헬스
2026-04-01,2827310000,50234.0,931220,바이오헬스
2026-04-01,2827320000,22180.0,931220,바이오헬스
2026-04-01,2827399000,3458537.0,931220,바이오헬스
2026-04-01,2827609010,818245.0,931220,바이오헬스
2026-04-01,2828100000,0.0,931220,바이오헬스
2026-04-01,2832100000,798.0,931220,바이오헬스
2026-04-01,2833110000,305786.0,931220,바이오헬스
2026-04-01,2833210000,29742.0,931220,바이오헬스
2026-04-01,2833299000,717617.0,931220,바이오헬스
2026-04-01,2835221000,16417.0,931220,바이오헬스
2026-04-01,2835222000,5877.0,931220,바이오헬스
2026-04-01,2835240000,3893.0,931220,바이오헬스
2026-04-01,2835250000,3026.0,931220,바이오헬스
2026-04-01,2835260000,437275.0,931220,바이오헬스
2026-04-01,2836300000,66889.0,931220,바이오헬스
2026-04-01,2836500000,260280.0,931220,바이오헬스
2026-04-01,2836991010,48831.0,931220,바이오헬스
2026-04-01,2842101000,1402115.0,931220,바이오헬스
2026-04-01,2844301000,0.0,629000,비철금속
2026-04-01,2844309000,0.0,629000,비철금속
2026-04-01,2844410000,0.0,931120,바이오헬스
2026-04-01,2844420000,0.0,931120,바이오헬스
2026-04-01,2844430000,745162.0,931120,바이오헬스
2026-04-01,2845902000,0.0,931120,바이오헬스
2026-04-01,2846909000,363985.0,931120,바이오헬스
2026-04-01,2901101000,139854.0,211090,석유화학
2026-04-01,2901102000,2841002.0,211090,석유화학
2026-04-01,2901103000,4656845.0,211090,석유화학
2026-04-01,2901109000,2260071.0,211090,석유화학
2026-04-01,2901210000,85451780.0,211010,석유화학
2026-04-01,2901220000,93276638.0,211020,석유화학
2026-04-01,2901230000,1212465.0,211090,석유화학
2026-04-01,2901241000,31872241.0,211030,석유화학
2026-04-01,2901242000,3268891.0,211090,석유화학
2026-04-01,2901291000,52796.0,211090,석유화학
2026-04-01,2901292000,188277.0,211090,석유화학
2026-04-01,2901299000,1043799.0,211090,석유화학
2026-04-01,2902110000,246115.0,212090,석유화학
2026-04-01,2902191000,0.0,219000,석유화학
2026-04-01,2902199000,6014813.0,219000,석유화학
2026-04-01,2902200000,151864456.0,211040,석유화학
2026-04-01,2902300000,33141739.0,211050,석유화학
2026-04-01,2902410000,7458638.0,212010,석유화학
2026-04-01,2902420000,269.0,212090,석유화학
2026-04-01,2902430000,366761407.0,212020,석유화학
2026-04-01,2902440000,55341.0,211060,석유화학
2026-04-01,2902500000,34457451.0,212030,석유화학
2026-04-01,2902600000,0.0,212090,석유화학
2026-04-01,2902700000,8144065.0,219000,석유화학
2026-04-01,2903120000,1100914.0,931220,바이오헬스
2026-04-01,2903130000,446078.0,219000,석유화학
2026-04-01,2903150000,22191047.0,212040,석유화학
2026-04-01,2903210000,0.0,212050,석유화학
2026-04-01,2903899000,8237.0,931220,바이오헬스
2026-04-01,2904100000,2082873.0,931220,바이오헬스
2026-04-01,2904990000,423762.0,931220,바이오헬스
2026-04-01,2905110000,817002.0,219000,석유화학
2026-04-01,2905121000,29159.0,219000,석유화학
2026-04-01,2905122010,289675.0,219000,석유화학
2026-04-01,2905122090,9809066.0,219000,석유화학
2026-04-01,2905130000,10143.0,219000,석유화학
2026-04-01,2905140000,2288.0,219000,석유화학
2026-04-01,2905161000,607448.0,219000,석유화학
2026-04-01,2905169000,1808.0,219000,석유화학
2026-04-01,2905172000,2344.0,931220,바이오헬스
2026-04-01,2905173000,589.0,931220,바이오헬스
2026-04-01,2905193000,0.0,219000,석유화학
2026-04-01,2905199090,39365.0,931220,바이오헬스
2026-04-01,2905310000,1719666.0,213010,석유화학
2026-04-01,2905320000,13643949.0,219000,석유화학
2026-04-01,2905430000,9283.0,931220,바이오헬스
2026-04-01,2905440000,67049.0,931220,바이오헬스
2026-04-01,2905450000,138450.0,931220,바이오헬스
2026-04-01,2905490000,69883.0,931220,바이오헬스
2026-04-01,2905590000,907.0,931220,바이오헬스
2026-04-01,2906110000,1837.0,931220,바이오헬스
2026-04-01,2906131000,1714.0,931220,바이오헬스
2026-04-01,2906132000,553940.0,931220,바이오헬스
2026-04-01,2906191000,0.0,931220,바이오헬스
2026-04-01,2906210000,16770.0,931220,바이오헬스
2026-04-01,2906290000,4093.0,931220,바이오헬스
2026-04-01,2907111000,9001379.0,219000,석유화학
2026-04-01,2907151000,85.0,219000,석유화학
2026-04-01,2907191000,312.0,931220,바이오헬스
2026-04-01,2907192000,0.0,219000,석유화학
2026-04-01,2907221000,211.0,931220,바이오헬스
2026-04-01,2907222000,0.0,931220,바이오헬스
2026-04-01,2907231000,38853056.0,219000,석유화학
2026-04-01,2907232000,0.0,219000,석유화학
2026-04-01,2908191000,22.0,219000,석유화학
2026-04-01,2908192000,946793.0,219000,석유화학
2026-04-01,2908193000,0.0,219000,석유화학
2026-04-01,2908199000,0.0,219000,석유화학
2026-04-01,2908910000,78250.0,219000,석유화학
2026-04-01,2908990000,759.0,219000,석유화학
2026-04-01,2909110000,10251.0,219000,석유화학
2026-04-01,2909192000,2899.0,219000,석유화학
2026-04-01,2909199000,372524.0,219000,석유화학
2026-04-01,2909200000,39763.0,219000,석유화학
2026-04-01,2909301000,60325.0,219000,석유화학
2026-04-01,2909302000,0.0,219000,석유화학
2026-04-01,2909303000,54.0,219000,석유화학
2026-04-01,2909309090,254815.0,219000,석유화학
2026-04-01,2909410000,2675.0,213010,석유화학
2026-04-01,2909430000,2996401.0,219000,석유화학
2026-04-01,2909441000,250932.0,219000,석유화학
2026-04-01,2909449000,4939.0,219000,석유화학
2026-04-01,2909491000,20226.0,213010,석유화학
2026-04-01,2909499000,12407106.0,219000,석유화학
2026-04-01,2909500000,791.0,219000,석유화학
2026-04-01,2909601000,0.0,219000,석유화학
2026-04-01,2909602000,1129901.0,219000,석유화학
2026-04-01,2909609000,1204270.0,219000,석유화학
2026-04-01,2910100000,0.0,212090,석유화학
2026-04-01,2910200000,151.0,212060,석유화학
2026-04-01,2910300000,6749872.0,219000,석유화학
2026-04-01,2910900000,1128313.0,219000,석유화학
2026-04-01,2911000000,656301.0,219000,석유화학
2026-04-01,2912110000,15919.0,219000,석유화학
2026-04-01,2912120000,122.0,219000,석유화학
2026-04-01,2912193000,14.0,219000,석유화학
2026-04-01,2912199000,435.0,219000,석유화학
2026-04-01,2912210000,0.0,219000,석유화학
2026-04-01,2912290000,622.0,219000,석유화학
2026-04-01,2912410000,12248.0,219000,석유화학
2026-04-01,2912420000,0.0,219000,석유화학
2026-04-01,2912490000,642.0,219000,석유화학
2026-04-01,2912500000,51.0,219000,석유화학
2026-04-01,2912600000,77.0,219000,석유화학
2026-04-01,2914110000,16470780.0,219000,석유화학
2026-04-01,2914120000,244087.0,219000,석유화학
2026-04-01,2914190000,975056.0,931220,바이오헬스
2026-04-01,2914221000,82206.0,219000,석유화학
2026-04-01,2914299000,77825.0,931220,바이오헬스
2026-04-01,2914390000,52977.0,931220,바이오헬스
2026-04-01,2914509000,309702.0,931220,바이오헬스
2026-04-01,2914699000,136.0,931220,바이오헬스
2026-04-01,2914799000,782122.0,931220,바이오헬스
2026-04-01,2915110000,24777.0,931220,바이오헬스
2026-04-01,2915210000,10264804.0,219000,석유화학
2026-04-01,2915240000,0.0,931220,바이오헬스
2026-04-01,2915291000,65.0,931220,바이오헬스
2026-04-01,2915292000,5371.0,931220,바이오헬스
2026-04-01,2915299000,53597.0,931220,바이오헬스
2026-04-01,2915310000,252601.0,219000,석유화학
2026-04-01,2915320000,24896962.0,212070,석유화학
2026-04-01,2915394000,2337.0,219000,석유화학
2026-04-01,2916111000,2260819.0,219000,석유화학
2026-04-01,2916119000,1711.0,219000,석유화학
2026-04-01,2916121000,657530.0,219000,석유화학
2026-04-01,2916122000,519083.0,219000,석유화학
2026-04-01,2916123000,94999.0,219000,석유화학
2026-04-01,2916124000,27784.0,219000,석유화학
2026-04-01,2916129000,9204857.0,219000,석유화학
2026-04-01,2916131000,9847805.0,219000,석유화학
2026-04-01,2916139000,72588.0,219000,석유화학
2026-04-01,2916141000,2107007.0,212080,석유화학
2026-04-01,2916149000,6857302.0,219000,석유화학
2026-04-01,2916151000,564442.0,931220,바이오헬스
2026-04-01,2916209000,109837.0,931220,바이오헬스
2026-04-01,2916311000,16971.0,931220,바이오헬스
2026-04-01,2916312000,6715.0,931220,바이오헬스
2026-04-01,2916319090,52811.0,931220,바이오헬스
2026-04-01,2916321000,588183.0,931220,바이오헬스
2026-04-01,2916322000,966.0,931220,바이오헬스
2026-04-01,2916340000,0.0,931220,바이오헬스
2026-04-01,2916391000,0.0,931220,바이오헬스
2026-04-01,2916399090,843621.0,931220,바이오헬스
2026-04-01,2917111000,1019091.0,931220,바이오헬스
2026-04-01,2917121000,6467962.0,219000,석유화학
2026-04-01,2917122000,0.0,219000,석유화학
2026-04-01,2917123010,209036.0,219000,석유화학
2026-04-01,2917123090,114230.0,219000,석유화학
2026-04-01,2917131000,5590.0,931220,바이오헬스
2026-04-01,2917140000,3967160.0,219000,석유화학
2026-04-01,2917199000,993119.0,931220,바이오헬스
2026-04-01,2917350000,9792106.0,219000,석유화학
2026-04-01,2917361000,117588473.0,213020,석유화학
2026-04-01,2917369000,409.0,931220,바이오헬스
2026-04-01,2917370000,10452566.0,213030,석유화학
2026-04-01,2917391000,0.0,219000,석유화학
2026-04-01,2918111000,3607.0,931220,바이오헬스
2026-04-01,2918112000,2159.0,931220,바이오헬스
2026-04-01,2918120000,358.0,931220,바이오헬스
2026-04-01,2918131000,1887.0,931220,바이오헬스
2026-04-01,2918132000,472500.0,931220,바이오헬스
2026-04-01,2918140000,28841.0,931220,바이오헬스
2026-04-01,2918151000,54705.0,931220,바이오헬스
2026-04-01,2918152000,277.0,931220,바이오헬스
2026-04-01,2918161000,1071.0,931220,바이오헬스
2026-04-01,2918162000,16514.0,931220,바이오헬스
2026-04-01,2918163000,0.0,931220,바이오헬스
2026-04-01,2918191010,942445.0,931220,바이오헬스
2026-04-01,2918191090,1627027.0,931220,바이오헬스
2026-04-01,2918192000,0.0,931220,바이오헬스
2026-04-01,2918193000,28366.0,931220,바이오헬스
2026-04-01,2918199000,579916.0,931220,바이오헬스
2026-04-01,2918210000,21883.0,931220,바이오헬스
2026-04-01,2918220000,0.0,931220,바이오헬스
2026-04-01,2918231000,25762.0,931220,바이오헬스
2026-04-01,2918232000,4694.0,931220,바이오헬스
2026-04-01,2918299010,0.0,931220,바이오헬스
2026-04-01,2918309000,229932.0,931220,바이오헬스
2026-04-01,2918999000,1810827.0,931220,바이오헬스
2026-04-01,2919901090,309810.0,931220,바이오헬스
2026-04-01,2919902000,16545.0,931220,바이오헬스
2026-04-01,2919909000,34412.0,931220,바이오헬스
2026-04-01,2920199000,0.0,219000,석유화학
2026-04-01,2920210000,0.0,219000,석유화학
2026-04-01,2920220000,0.0,219000,석유화학
2026-04-01,2920230000,0.0,219000,석유화학
2026-04-01,2920240000,0.0,219000,석유화학
2026-04-01,2920290000,7016925.0,219000,석유화학
2026-04-01,2920909110,0.0,219000,석유화학
2026-04-01,2920909190,147724.0,219000,석유화학
2026-04-01,2920909200,3003827.0,219000,석유화학
2026-04-01,2920909900,2347286.0,219000,석유화학
2026-04-01,2921111010,251246.0,219000,석유화학
2026-04-01,2921111020,0.0,219000,석유화학
2026-04-01,2921112010,2745098.0,219000,석유화학
2026-04-01,2921112020,151079.0,219000,석유화학
2026-04-01,2921113010,9858.0,219000,석유화학
2026-04-01,2921113020,255.0,219000,석유화학
2026-04-01,2921120000,0.0,219000,석유화학
2026-04-01,2921130000,0.0,219000,석유화학
2026-04-01,2921192000,0.0,219000,석유화학
2026-04-01,2921199010,26233.0,219000,석유화학
2026-04-01,2921199090,1539640.0,219000,석유화학
2026-04-01,2921211000,29492.0,219000,석유화학
2026-04-01,2921212000,2421.0,219000,석유화학
2026-04-01,2921221000,609297.0,219000,석유화학
2026-04-01,2921229000,0.0,219000,석유화학
2026-04-01,2921291000,3733.0,219000,석유화학
2026-04-01,2921292000,0.0,219000,석유화학
2026-04-01,2921299000,12179.0,219000,석유화학
2026-04-01,2921301000,25034.0,219000,석유화학
2026-04-01,2921309000,10324.0,219000,석유화학
2026-04-01,2921411000,408.0,219000,석유화학
2026-04-01,2921412000,46.0,219000,석유화학
2026-04-01,2921429020,132754.0,219000,석유화학
2026-04-01,2921429090,65767.0,219000,석유화학
2026-04-01,2921435000,583161.0,219000,석유화학
2026-04-01,2921436000,612366.0,219000,석유화학
2026-04-01,2921437000,0.0,219000,석유화학
2026-04-01,2921439010,0.0,219000,석유화학
2026-04-01,2921439090,31.0,219000,석유화학
2026-04-01,2921441000,78685.0,219000,석유화학
2026-04-01,2921449000,217704.0,219000,석유화학
2026-04-01,2921451000,0.0,219000,석유화학
2026-04-01,2921459030,0.0,219000,석유화학
2026-04-01,2921459090,84.0,219000,석유화학
2026-04-01,2921460000,0.0,219000,석유화학
2026-04-01,2921499000,2069767.0,219000,석유화학
2026-04-01,2921511000,300.0,219000,석유화학
2026-04-01,2921512000,8187776.0,219000,석유화학
2026-04-01,2921519010,24567.0,219000,석유화학
2026-04-01,2921519020,0.0,219000,석유화학
2026-04-01,2921519030,94.0,219000,석유화학
2026-04-01,2921519040,382740.0,219000,석유화학
2026-04-01,2921519090,51767.0,219000,석유화학
2026-04-01,2921592000,0.0,219000,석유화학
2026-04-01,2921599000,136100.0,219000,석유화학
2026-04-01,2922199000,429716.0,931220,바이오헬스
2026-04-01,2922299000,493641.0,931220,바이오헬스
2026-04-01,2922411000,4373912.0,931220,바이오헬스
2026-04-01,2922412000,690.0,931220,바이오헬스
2026-04-01,2922421000,213.0,931220,바이오헬스
2026-04-01,2922422000,125427.0,219000,석유화학
2026-04-01,2922423000,3507.0,931220,바이오헬스
2026-04-01,2922491000,11155.0,931220,바이오헬스
2026-04-01,2922492000,29400.0,931220,바이오헬스
2026-04-01,2922493000,11900.0,931220,바이오헬스
2026-04-01,2922494000,234.0,931220,바이오헬스
2026-04-01,2922499000,2485655.0,931220,바이오헬스
2026-04-01,2922506000,10032.0,931220,바이오헬스
2026-04-01,2922509000,61195.0,931220,바이오헬스
2026-04-01,2923101000,0.0,931220,바이오헬스
2026-04-01,2923102000,95020.0,931220,바이오헬스
2026-04-01,2923201000,239741.0,931220,바이오헬스
2026-04-01,2924291010,0.0,931220,바이오헬스
2026-04-01,2924291020,0.0,931220,바이오헬스
2026-04-01,2924291090,0.0,931220,바이오헬스
2026-04-01,2924292000,0.0,931220,바이오헬스
2026-04-01,2924299010,0.0,931220,바이오헬스
2026-04-01,2924299020,0.0,931220,바이오헬스
2026-04-01,2924299099,2335511.0,931220,바이오헬스
2026-04-01,2925111000,96822.0,931220,바이오헬스
2026-04-01,2925199090,1150546.0,931220,바이오헬스
2026-04-01,2925299090,1754043.0,931220,바이오헬스
2026-04-01,2926100000,16254339.0,213040,석유화학
2026-04-01,2929101000,68299654.0,219000,석유화학
2026-04-01,2929102000,24607572.0,219000,석유화학
2026-04-01,2929109000,2577757.0,219000,석유화학
2026-04-01,2930400000,13097.0,931220,바이오헬스
2026-04-01,2930909030,95145.0,931220,바이오헬스
2026-04-01,2930909050,15107.0,931220,바이오헬스
2026-04-01,2930909090,3675412.0,931220,바이오헬스
2026-04-01,2932199000,1042921.0,931220,바이오헬스
2026-04-01,2932209099,117144.0,931220,바이오헬스
2026-04-01,2932999090,10399895.0,931220,바이오헬스
2026-04-01,2933119000,82.0,931220,바이오헬스
2026-04-01,2933199000,7050.0,931220,바이오헬스
2026-04-01,2933299090,4059776.0,931220,바이오헬스
2026-04-01,2933311000,127501.0,931220,바이오헬스
2026-04-01,2933312000,123263.0,931220,바이오헬스
2026-04-01,2933321000,0.0,931220,바이오헬스
2026-04-01,2933329000,83.0,931220,바이오헬스
2026-04-01,2933330000,0.0,931220,바이오헬스
2026-04-01,2933393000,0.0,931220,바이오헬스
2026-04-01,2933399000,4123990.0,931220,바이오헬스
2026-04-01,2933499090,3974868.0,931220,바이오헬스
2026-04-01,2933592000,1287065.0,931220,바이오헬스
2026-04-01,2933593000,161824.0,931220,바이오헬스
2026-04-01,2933710000,0.0,213050,석유화학
2026-04-01,2933799000,1449393.0,931220,바이오헬스
2026-04-01,2933910000,0.0,931220,바이오헬스
2026-04-01,2933991000,439906.0,931220,바이오헬스
2026-04-01,2933999090,9029460.0,931220,바이오헬스
2026-04-01,2934101000,0.0,931220,바이오헬스
2026-04-01,2934109090,48501.0,931220,바이오헬스
2026-04-01,2934209000,105025.0,931220,바이오헬스
2026-04-01,2934309000,1.0,931220,바이오헬스
2026-04-01,2934995000,264.0,931220,바이오헬스
2026-04-01,2934997000,0.0,931220,바이오헬스
2026-04-01,2934999000,26824426.0,931220,바이오헬스
2026-04-01,2935905000,0.0,931220,바이오헬스
2026-04-01,2935909000,24362307.0,931220,바이오헬스
2026-04-01,2936210000,38623.0,931220,바이오헬스
2026-04-01,2936220000,95773.0,931220,바이오헬스
2026-04-01,2936230000,3858614.0,931220,바이오헬스
2026-04-01,2936240000,52966.0,931220,바이오헬스
2026-04-01,2936250000,2225.0,931220,바이오헬스
2026-04-01,2936260000,232.0,931220,바이오헬스
2026-04-01,2936271000,48477.0,931220,바이오헬스
2026-04-01,2936272000,27.0,931220,바이오헬스
2026-04-01,2936273000,0.0,931220,바이오헬스
2026-04-01,2936279000,462813.0,931220,바이오헬스
2026-04-01,2936281000,29059.0,931220,바이오헬스
2026-04-01,2936289000,129202.0,931220,바이오헬스
2026-04-01,2936291010,23.0,931220,바이오헬스
2026-04-01,2936291090,11286.0,931220,바이오헬스
2026-04-01,2936292000,27785.0,931220,바이오헬스
2026-04-01,2936293000,7114.0,931220,바이오헬스
2026-04-01,2936294000,97672.0,931220,바이오헬스
2026-04-01,2936295000,43528.0,931220,바이오헬스
2026-04-01,2936299000,273474.0,931220,바이오헬스
2026-04-01,2936901000,223.0,931220,바이오헬스
2026-04-01,2936909000,24779.0,931220,바이오헬스
2026-04-01,2937119000,0.0,931220,바이오헬스
2026-04-01,2937120000,0.0,931220,바이오헬스
2026-04-01,2937191000,0.0,931220,바이오헬스
2026-04-01,2937199000,48635.0,931220,바이오헬스
2026-04-01,2937212000,0.0,931220,바이오헬스
2026-04-01,2937213000,0.0,931220,바이오헬스
2026-04-01,2937214000,0.0,931220,바이오헬스
2026-04-01,2937220000,274.0,931220,바이오헬스
2026-04-01,2937230000,0.0,931220,바이오헬스
2026-04-01,2937292000,0.0,931220,바이오헬스
2026-04-01,2937299000,0.0,931220,바이오헬스
2026-04-01,2937501000,0.0,931220,바이오헬스
2026-04-01,2937509000,4469606.0,931220,바이오헬스
2026-04-01,2937901000,30.0,931220,바이오헬스
2026-04-01,2937902100,0.0,931220,바이오헬스
2026-04-01,2937902990,0.0,931220,바이오헬스
2026-04-01,2937903000,25712.0,931220,바이오헬스
2026-04-01,2937909000,3.0,931220,바이오헬스
2026-04-01,2938902000,12431.0,931220,바이오헬스
2026-04-01,2938909000,411540.0,931220,바이오헬스
2026-04-01,2939119000,0.0,931220,바이오헬스
2026-04-01,2939190000,0.0,931220,바이오헬스
2026-04-01,2939300000,7696.0,931220,바이오헬스
2026-04-01,2939490000,0.0,931220,바이오헬스
2026-04-01,2939590000,0.0,931220,바이오헬스
2026-04-01,2939791000,0.0,931220,바이오헬스
2026-04-01,2939799000,339.0,931220,바이오헬스
2026-04-01,2941101000,30.0,931220,바이오헬스
2026-04-01,2941109010,24.0,931220,바이오헬스
2026-04-01,2941109090,22810.0,931220,바이오헬스
2026-04-01,2941209000,0.0,931220,바이오헬스
2026-04-01,2941301000,42610.0,931220,바이오헬스
2026-04-01,2941302000,0.0,931220,바이오헬스
2026-04-01,2941303000,0.0,931220,바이오헬스
2026-04-01,2941309000,654349.0,931220,바이오헬스
2026-04-01,2941400000,93.0,931220,바이오헬스
2026-04-01,2941501000,0.0,931220,바이오헬스
2026-04-01,2941509000,361430.0,931220,바이오헬스
2026-04-01,2941909000,12050345.0,931220,바이오헬스
2026-04-01,3001202000,0.0,931210,바이오헬스
2026-04-01,3001209000,3127.0,931210,바이오헬스
2026-04-01,3001901010,1509860.0,931220,바이오헬스
2026-04-01,3001901090,5625.0,931210,바이오헬스
2026-04-01,3001902090,2572.0,931210,바이오헬스
2026-04-01,3001909010,0.0,931210,바이오헬스
2026-04-01,3001909020,231648.0,931220,바이오헬스
2026-04-01,3001909090,1698394.0,931210,바이오헬스
2026-04-01,3002122000,29964.0,931210,바이오헬스
2026-04-01,3002123000,18179844.0,931210,바이오헬스
2026-04-01,3002130000,342514.0,931210,바이오헬스
2026-04-01,3002140000,495263548.0,931110,바이오헬스
2026-04-01,3002150000,233153478.0,931110,바이오헬스
2026-04-01,3002410000,15576329.0,931110,바이오헬스
2026-04-01,3002421000,0.0,931110,바이오헬스
2026-04-01,3002429000,3196643.0,931210,바이오헬스
2026-04-01,3002491000,49567731.0,931110,바이오헬스
2026-04-01,3002492000,832175.0,931210,바이오헬스
2026-04-01,3002493000,5534.0,931210,바이오헬스
2026-04-01,3002494000,2573851.0,931210,바이오헬스
2026-04-01,3002510000,0.0,931210,바이오헬스
2026-04-01,3002590000,74270.0,931210,바이오헬스
2026-04-01,3002901000,235346.0,931210,바이오헬스
2026-04-01,3002902000,52457.0,931210,바이오헬스
2026-04-01,3002909000,3056032.0,931210,바이오헬스
2026-04-01,3003101000,0.0,931120,바이오헬스
2026-04-01,3003102000,37582.0,931120,바이오헬스
2026-04-01,3003200000,124758.0,931120,바이오헬스
2026-04-01,3003395000,0.0,931120,바이오헬스
2026-04-01,3003399000,133613.0,931120,바이오헬스
2026-04-01,3003420000,1336.0,931120,바이오헬스
2026-04-01,3003490000,0.0,931120,바이오헬스
2026-04-01,3003902000,0.0,931120,바이오헬스
2026-04-01,3003903000,73015.0,931120,바이오헬스
2026-04-01,3003909000,3512846.0,931120,바이오헬스
2026-04-01,3004101000,849751.0,931120,바이오헬스
2026-04-01,3004201000,669373.0,931120,바이오헬스
2026-04-01,3004209100,537223.0,931120,바이오헬스
2026-04-01,3004209300,0.0,931120,바이오헬스
2026-04-01,3004209900,3265327.0,931120,바이오헬스
2026-04-01,3004310000,90.0,931120,바이오헬스
2026-04-01,3004320000,859249.0,931120,바이오헬스
2026-04-01,3004391010,6344619.0,931120,바이오헬스
2026-04-01,3004391020,0.0,931120,바이오헬스
2026-04-01,3004393000,0.0,931120,바이오헬스
2026-04-01,3004396000,228753.0,931120,바이오헬스
2026-04-01,3004397000,0.0,931120,바이오헬스
2026-04-01,3004399000,4011648.0,931120,바이오헬스
2026-04-01,3004420000,81366.0,931120,바이오헬스
2026-04-01,3004491000,237071.0,931120,바이오헬스
2026-04-01,3004499000,39875.0,931120,바이오헬스
2026-04-01,3004501000,0.0,931120,바이오헬스
2026-04-01,3004502090,1026.0,931120,바이오헬스
2026-04-01,3004503000,130201.0,931120,바이오헬스
2026-04-01,3004504000,123347.0,931120,바이오헬스
2026-04-01,3004509000,1979141.0,931120,바이오헬스
2026-04-01,3004600000,141772.0,931220,바이오헬스
2026-04-01,3004901000,2492148.0,931120,바이오헬스
2026-04-01,3004909100,0.0,931120,바이오헬스
2026-04-01,3004909200,1030536.0,931120,바이오헬스
2026-04-01,3004909900,61850654.0,931120,바이오헬스
2026-04-01,3006101010,19749.0,932090,바이오헬스
2026-04-01,3006101020,4570839.0,932090,바이오헬스
2026-04-01,3006102000,4844.0,932090,바이오헬스
2026-04-01,3006103000,120338.0,932090,바이오헬스
2026-04-01,3006104000,1105883.0,932090,바이오헬스
2026-04-01,3006105010,85139.0,932090,바이오헬스
2026-04-01,3006105090,963968.0,932090,바이오헬스
2026-04-01,3006301000,278079.0,931120,바이오헬스
2026-04-01,3006302000,165237.0,931120,바이오헬스
2026-04-01,3006401000,1255412.0,932090,바이오헬스
2026-04-01,3006402000,5953911.0,932090,바이오헬스
2026-04-01,3006403000,1200009.0,932090,바이오헬스
2026-04-01,3006500000,21390.0,932090,바이오헬스
2026-04-01,3006600000,219.0,931120,바이오헬스
2026-04-01,3006910000,0.0,932090,바이오헬스
2026-04-01,3006930000,99076.0,931120,바이오헬스
2026-04-01,3102109000,703663.0,931220,바이오헬스
2026-04-01,3104200000,239720.0,931220,바이오헬스
2026-04-01,3104309000,211834.0,931220,바이오헬스
2026-04-01,3203001000,10012.0,931220,바이오헬스
2026-04-01,3205009000,62211.0,931220,바이오헬스
