기준월,HSK10,수출액_USD
2026-07-01,2811291000,932139.0
2026-07-01,2811292000,1043685.0
2026-07-01,2812120000,0.0
2026-07-01,2812130000,0.0
2026-07-01,2812140000,0.0
2026-07-01,2812170000,0.0
2026-07-01,2812190000,4753789.0
2026-07-01,2812901000,98374.0
2026-07-01,2812902000,1475540.0
2026-07-01,2812903010,305.0
2026-07-01,2812909000,15654718.0
2026-07-01,2813100000,97.0
2026-07-01,2813900000,334663.0
2026-07-01,2814100000,2105644.0
2026-07-01,2814200000,348641.0
2026-07-01,2815120000,27963943.0
2026-07-01,2815200000,17509429.0
2026-07-01,2815300000,335.0
2026-07-01,2816102000,0.0
2026-07-01,2816400000,244.0
2026-07-01,2817001000,5718872.0
2026-07-01,2817002000,0.0
2026-07-01,2818101000,1484791.0
2026-07-01,2818109000,116833.0
2026-07-01,2818201000,438594.0
2026-07-01,2818209000,3462252.0
2026-07-01,2818309000,3387503.0
2026-07-01,2819100000,193692.0
2026-07-01,2819901010,2415.0
2026-07-01,2819901090,24030.0
2026-07-01,2820100000,71.0
2026-07-01,2820900000,4890.0
2026-07-01,2821101000,2382272.0
2026-07-01,2821102000,16507.0
2026-07-01,2821200000,0.0
2026-07-01,2822001010,45667.0
2026-07-01,2822001091,0.0
2026-07-01,2822001099,0.0
2026-07-01,2822002010,0.0
2026-07-01,2822002090,297072.0
2026-07-01,2823001000,7043697.0
2026-07-01,2823009000,195765.0
2026-07-01,2824100000,87.0
2026-07-01,2824901000,217296.0
2026-07-01,2824909000,106669.0
2026-07-01,2825101000,1489562.0
2026-07-01,2825102000,0.0
2026-07-01,2825109000,4111.0
2026-07-01,2825201000,61.0
2026-07-01,2825202000,47364425.0
2026-07-01,2825301000,1205334.0
2026-07-01,2825309000,0.0
2026-07-01,2825401000,12050.0
2026-07-01,2825402000,1237259.0
2026-07-01,2825501000,2491892.0
2026-07-01,2825502090,0.0
2026-07-01,2825601000,0.0
2026-07-01,2825602000,342467.0
2026-07-01,2825701000,2694470.0
2026-07-01,2825702000,0.0
2026-07-01,2825800000,12126103.0
2026-07-01,2825901010,35445.0
2026-07-01,2825901020,2373897.0
2026-07-01,2825901030,451923.0
2026-07-01,2825901040,0.0
2026-07-01,2825901090,1321072.0
2026-07-01,2825902050,842705.0
2026-07-01,2825902090,344690.0
2026-07-01,2825903000,18968.0
2026-07-01,2825909000,5256.0
2026-07-01,2826120000,0.0
2026-07-01,2826191000,175.0
2026-07-01,2826193010,0.0
2026-07-01,2826193090,0.0
2026-07-01,2826194000,1236011.0
2026-07-01,2826195000,17569415.0
2026-07-01,2826199000,97172.0
2026-07-01,2826300000,94600.0
2026-07-01,2826903000,0.0
2026-07-01,2826905000,0.0
2026-07-01,2826906000,1075.0
2026-07-01,2826909000,565920.0
2026-07-01,2827350000,47301.0
2026-07-01,2827391000,1090820.0
2026-07-01,2827491000,88003.0
2026-07-01,2827492000,0.0
2026-07-01,2827511000,276.0
2026-07-01,2827512000,3020.0
2026-07-01,2827590000,1850.0
2026-07-01,2827601000,90643.0
2026-07-01,2827609090,172746.0
2026-07-01,2828901000,199.0
2026-07-01,2828909000,6559.0
2026-07-01,2829110000,54.0
2026-07-01,2829190000,2508.0
2026-07-01,2829909000,4851.0
2026-07-01,2830101000,118870.0
2026-07-01,2830109000,47.0
2026-07-01,2830901000,670957.0
2026-07-01,2830902000,0.0
2026-07-01,2831101000,376878.0
2026-07-01,2831102000,531.0
2026-07-01,2831900000,5786.0
2026-07-01,2832200000,6118.0
2026-07-01,2832302000,9543.0
2026-07-01,2832309000,46904.0
2026-07-01,2833190000,7709.0
2026-07-01,2833229000,23753.0
2026-07-01,2833240000,27194342.0
2026-07-01,2833259000,121048.0
2026-07-01,2833270000,18412.0
2026-07-01,2833291000,41052.0
2026-07-01,2833292010,2057180.0
2026-07-01,2833292090,1407319.0
2026-07-01,2833293010,487135.0
2026-07-01,2833293090,182.0
2026-07-01,2833300000,181.0
2026-07-01,2833401000,311.0
2026-07-01,2833402000,24944.0
2026-07-01,2833409000,6112.0
2026-07-01,2834100000,317.0
2026-07-01,2834210000,20433.0
2026-07-01,2834291000,62.0
2026-07-01,2834299000,362383.0
2026-07-01,2835101000,193.0
2026-07-01,2835109000,871.0
2026-07-01,2835291000,276.0
2026-07-01,2835299000,96757.0
2026-07-01,2835310000,52.0
2026-07-01,2835391000,15291.0
2026-07-01,2835392000,1172.0
2026-07-01,2835399000,86309.0
2026-07-01,2836200000,171700.0
2026-07-01,2836400000,12249825.0
2026-07-01,2836600000,68295.0
2026-07-01,2836910000,22492863.0
2026-07-01,2836920000,79741.0
2026-07-01,2836991020,371.0
2026-07-01,2836991039,8150.0
2026-07-01,2836991090,733560.0
2026-07-01,2836992000,670925.0
2026-07-01,2837111000,15964933.0
2026-07-01,2837191010,86492.0
2026-07-01,2837191020,1309285.0
2026-07-01,2837191030,7370.0
2026-07-01,2837191090,265418.0
2026-07-01,2837192000,0.0
2026-07-01,2837201000,0.0
2026-07-01,2837202000,82.0
2026-07-01,2837209000,403358.0
2026-07-01,2839110000,11131.0
2026-07-01,2839190000,8956.0
2026-07-01,2839901000,202.0
2026-07-01,2839902000,0.0
2026-07-01,2839909000,249660.0
2026-07-01,2840110000,55.0
2026-07-01,2840190000,939.0
2026-07-01,2840200000,1874.0
2026-07-01,2840300000,372.0
2026-07-01,2841300000,0.0
2026-07-01,2841500000,27682.0
2026-07-01,2841610000,24384.0
2026-07-01,2841691000,620734.0
2026-07-01,2841692000,0.0
2026-07-01,2841693000,0.0
2026-07-01,2841700000,2003.0
2026-07-01,2841800000,14781767.0
2026-07-01,2841901000,28454.0
2026-07-01,2841902010,6959016.0
2026-07-01,2841902090,90424.0
2026-07-01,2841903000,152.0
2026-07-01,2841904000,4691.0
2026-07-01,2841905000,277.0
2026-07-01,2841909010,776683.0
2026-07-01,2841909020,402877013.0
2026-07-01,2841909030,140574722.0
2026-07-01,2841909040,1983.0
2026-07-01,2841909090,417934.0
2026-07-01,2842109000,61971.0
2026-07-01,2842903000,37552.0
2026-07-01,2842909000,3956755.0
2026-07-01,2843100000,66509.0
2026-07-01,2843210000,10493.0
2026-07-01,2843290000,11096863.0
2026-07-01,2843301000,5748079.0
2026-07-01,2843309000,11884721.0
2026-07-01,2843909010,511065.0
2026-07-01,2843909090,5130385.0
2026-07-01,2844101000,0.0
2026-07-01,2844109000,0.0
2026-07-01,2844209000,0.0
2026-07-01,2845100000,329.0
2026-07-01,2845901000,281914.0
2026-07-01,2845909000,3858662.0
2026-07-01,2846100000,27824.0
2026-07-01,2846901000,15063241.0
2026-07-01,2847002000,1132374.0
2026-07-01,2847009000,7846075.0
2026-07-01,2849100000,0.0
2026-07-01,2849200000,425354.0
2026-07-01,2849901000,327033.0
2026-07-01,2849909010,25311918.0
2026-07-01,2849909090,7563.0
2026-07-01,2850001000,2442287.0
2026-07-01,2850002000,238774.0
2026-07-01,2850003000,399.0
2026-07-01,2850004000,94.0
2026-07-01,2850005000,215241.0
2026-07-01,2852100000,92352.0
2026-07-01,2853901000,83506.0
2026-07-01,2853902000,169912.0
2026-07-01,2853909000,5777326.0
2026-07-01,2902901000,103.0
2026-07-01,2902902000,113.0
2026-07-01,2902903000,21.0
2026-07-01,2902909000,102595.0
2026-07-01,2903111000,0.0
2026-07-01,2903112000,0.0
2026-07-01,2903140000,0.0
2026-07-01,2903190000,103999.0
2026-07-01,2903220000,92.0
2026-07-01,2903230000,227.0
2026-07-01,2903290000,0.0
2026-07-01,2903410000,32228.0
2026-07-01,2903420000,634445.0
2026-07-01,2903430000,1221064.0
2026-07-01,2903440000,918944.0
2026-07-01,2903450000,21934.0
2026-07-01,2903460000,0.0
2026-07-01,2903470000,0.0
2026-07-01,2903491000,47782.0
2026-07-01,2903499000,57042.0
2026-07-01,2903510000,617653.0
2026-07-01,2903590000,2638210.0
2026-07-01,2903610000,0.0
2026-07-01,2903620000,0.0
2026-07-01,2903690000,41064.0
2026-07-01,2903710000,1116084.0
2026-07-01,2903720000,0.0
2026-07-01,2903780000,760.0
2026-07-01,2903790000,60.0
2026-07-01,2903810000,0.0
2026-07-01,2903820000,0.0
2026-07-01,2903891000,0.0
2026-07-01,2903910000,582176.0
2026-07-01,2903992000,0.0
2026-07-01,2903999000,1551379.0
2026-07-01,2904201000,34.0
2026-07-01,2904209010,293.0
2026-07-01,2904209090,3716.0
2026-07-01,2904310000,0.0
2026-07-01,2904330000,63.0
2026-07-01,2905171000,64.0
2026-07-01,2905191000,0.0
2026-07-01,2905192000,0.0
2026-07-01,2905194000,374.0
2026-07-01,2905199020,0.0
2026-07-01,2905221000,110.0
2026-07-01,2905229000,43.0
2026-07-01,2905290000,279.0
2026-07-01,2905391000,309691.0
2026-07-01,2905392000,5489818.0
2026-07-01,2905399000,2529463.0
2026-07-01,2905410000,517.0
2026-07-01,2905420000,24686.0
2026-07-01,2906120000,276.0
2026-07-01,2906192000,6212.0
2026-07-01,2906199000,1941983.0
2026-07-01,2907112000,0.0
2026-07-01,2907121000,118.0
2026-07-01,2907122000,0.0
2026-07-01,2907131000,1378966.0
2026-07-01,2907132000,0.0
2026-07-01,2907139000,0.0
2026-07-01,2907199000,2497666.0
2026-07-01,2907211000,77776.0
2026-07-01,2907212000,0.0
2026-07-01,2907291000,18192.0
2026-07-01,2907299000,1560982.0
2026-07-01,2909309010,0.0
2026-07-01,2913000000,250.0
2026-07-01,2914130000,4252331.0
2026-07-01,2914231000,0.0
2026-07-01,2914232000,0.0
2026-07-01,2914291000,0.0
2026-07-01,2914401000,0.0
2026-07-01,2914409000,620531.0
2026-07-01,2914501000,9706.0
2026-07-01,2914610000,0.0
2026-07-01,2914620000,86750.0
2026-07-01,2914691000,0.0
2026-07-01,2914710000,0.0
2026-07-01,2915121000,0.0
2026-07-01,2915129000,7473.0
2026-07-01,2915130000,80.0
2026-07-01,2915293000,152.0
2026-07-01,2915331000,99460.0
2026-07-01,2915339000,149921.0
2026-07-01,2915391000,0.0
2026-07-01,2915392000,31.0
2026-07-01,2915393000,59723.0
2026-07-01,2915395000,27.0
2026-07-01,2915399000,1651453.0
2026-07-01,2915401000,133.0
2026-07-01,2915409000,516.0
2026-07-01,2915500000,31447.0
2026-07-01,2915600000,7244.0
2026-07-01,2915701000,91255.0
2026-07-01,2915702010,13755.0
2026-07-01,2915702020,204143.0
2026-07-01,2915702030,0.0
2026-07-01,2915702040,350282.0
2026-07-01,2915702050,6648.0
2026-07-01,2915702070,170714.0
2026-07-01,2915702080,0.0
2026-07-01,2915702090,570787.0
2026-07-01,2915901000,672213.0
2026-07-01,2915909010,49.0
2026-07-01,2915909020,665271.0
2026-07-01,2915909030,0.0
2026-07-01,2915909090,5696870.0
2026-07-01,2916152000,195.0
2026-07-01,2916153000,0.0
2026-07-01,2916190000,1528108.0
2026-07-01,2916203000,0.0
2026-07-01,2916313000,62.0
2026-07-01,2917112000,125764.0
2026-07-01,2917113000,0.0
2026-07-01,2917132000,4446.0
2026-07-01,2917192000,10539.0
2026-07-01,2917193000,62127.0
2026-07-01,2917200000,4456306.0
2026-07-01,2917321000,3025545.0
2026-07-01,2917329000,613.0
2026-07-01,2917331000,4565477.0
2026-07-01,2917332000,0.0
2026-07-01,2917342000,538359.0
2026-07-01,2917343000,169062.0
2026-07-01,2917349000,1135317.0
2026-07-01,2917392000,808434.0
2026-07-01,2917393000,0.0
2026-07-01,2917399000,14984805.0
2026-07-01,2918113000,1088963.0
2026-07-01,2918291000,2985.0
2026-07-01,2918299030,105.0
2026-07-01,2918299090,12639325.0
2026-07-01,2918991000,0.0
2026-07-01,2919901010,0.0
2026-07-01,2921423000,0.0
2026-07-01,2921491000,0.0
2026-07-01,2922111000,431447.0
2026-07-01,2922112000,154.0
2026-07-01,2922121000,182742.0
2026-07-01,2922122000,0.0
2026-07-01,2922150000,110792.0
2026-07-01,2922171000,194351.0
2026-07-01,2922193000,1965.0
2026-07-01,2922211000,0.0
2026-07-01,2922212000,0.0
2026-07-01,2922213000,0.0
2026-07-01,2922219000,307.0
2026-07-01,2922292000,87.0
2026-07-01,2922393000,0.0
2026-07-01,2922399000,2266.0
2026-07-01,2922413000,5979898.0
2026-07-01,2922430000,0.0
2026-07-01,2922497000,43.0
2026-07-01,2922505000,0.0
2026-07-01,2923202000,800340.0
2026-07-01,2923900000,5768196.0
2026-07-01,2924110000,0.0
2026-07-01,2924191000,9760.0
2026-07-01,2924192000,33215.0
2026-07-01,2924199090,7447370.0
2026-07-01,2924211000,0.0
2026-07-01,2924219000,83784.0
2026-07-01,2924299092,184337.0
2026-07-01,2925112000,1880132.0
2026-07-01,2925191000,39.0
2026-07-01,2925291000,2433.0
2026-07-01,2925299010,0.0
2026-07-01,2926200000,46020.0
2026-07-01,2926904000,1337084.0
2026-07-01,2926909000,1962709.0
2026-07-01,2927001900,2605595.0
2026-07-01,2927002100,1635349.0
2026-07-01,2927002910,3407.0
2026-07-01,2927002990,184791.0
2026-07-01,2927003000,942880.0
2026-07-01,2928002000,0.0
2026-07-01,2928003000,0.0
2026-07-01,2928009000,1270575.0
2026-07-01,2929900000,13327701.0
2026-07-01,2930202010,0.0
2026-07-01,2930202090,14373.0
2026-07-01,2930301000,509.0
2026-07-01,2930302000,1632.0
2026-07-01,2930303000,0.0
2026-07-01,2930700000,0.0
2026-07-01,2930902090,2120686.0
2026-07-01,2930905030,173.0
2026-07-01,2930905080,937.0
2026-07-01,2930906010,5320957.0
2026-07-01,2930906090,2729.0
2026-07-01,2930907090,600881.0
2026-07-01,2930909010,329.0
2026-07-01,2931200000,167.0
2026-07-01,2931410000,0.0
2026-07-01,2931490000,180040.0
2026-07-01,2931540000,0.0
2026-07-01,2931590000,139252.0
2026-07-01,2931901000,0.0
2026-07-01,2931902000,33.0
2026-07-01,2931903000,18955.0
2026-07-01,2931904000,4722.0
2026-07-01,2931905000,3687.0
2026-07-01,2931909010,3366475.0
2026-07-01,2931909020,0.0
2026-07-01,2931909090,33642895.0
2026-07-01,2932110000,236547.0
2026-07-01,2932120000,57.0
2026-07-01,2932131000,27.0
2026-07-01,2932132000,96.0
2026-07-01,2932140000,0.0
2026-07-01,2932191000,0.0
2026-07-01,2932201010,0.0
2026-07-01,2932201020,0.0
2026-07-01,2932209020,0.0
2026-07-01,2932209030,167982.0
2026-07-01,2932209050,411.0
2026-07-01,2932209060,321.0
2026-07-01,2932209070,2449.0
2026-07-01,2932209091,0.0
2026-07-01,2932991000,1131.0
2026-07-01,2932999010,0.0
2026-07-01,2933192000,306821.0
2026-07-01,2933193000,57.0
2026-07-01,2933211000,0.0
2026-07-01,2933212000,2269.0
2026-07-01,2933291000,0.0
2026-07-01,2933392000,11123229.0
2026-07-01,2933491000,0.0
2026-07-01,2933520000,772186.0
2026-07-01,2933530000,0.0
2026-07-01,2933540000,0.0
2026-07-01,2933591000,0.0
2026-07-01,2933610000,62963.0
2026-07-01,2933691000,62900.0
2026-07-01,2933692000,231127.0
2026-07-01,2933699091,0.0
2026-07-01,2933699099,4887348.0
2026-07-01,2933793000,276.0
2026-07-01,2933929000,0.0
2026-07-01,2933999010,424489.0
2026-07-01,2934109010,199283.0
2026-07-01,2934205000,6426.0
2026-07-01,2934206000,2917.0
2026-07-01,2934301000,28.0
2026-07-01,2934910000,0.0
2026-07-01,2934994000,0.0
2026-07-01,2934996000,9213.0
2026-07-01,2935904000,0.0
2026-07-01,2938101000,0.0
2026-07-01,2938102000,0.0
2026-07-01,2938903000,577.0
2026-07-01,2938904000,2810454.0
2026-07-01,2939111000,0.0
2026-07-01,2939200000,158.0
2026-07-01,2939419000,0.0
2026-07-01,2939429000,0.0
2026-07-01,2939629000,0.0
2026-07-01,2939690000,0.0
2026-07-01,2939720000,0.0
2026-07-01,2939802000,0.0
2026-07-01,2939809000,280.0
2026-07-01,2940001010,6498.0
2026-07-01,2940001020,0.0
2026-07-01,2940001030,31500.0
2026-07-01,2940001090,552387.0
2026-07-01,2940002090,184540.0
2026-07-01,2941901000,0.0
2026-07-01,2942000000,1918449.0
2026-07-01,3005101000,1384343.0
2026-07-01,3005109000,5809688.0
2026-07-01,3005901000,63736.0
2026-07-01,3005902000,1200.0
2026-07-01,3005903000,1147583.0
2026-07-01,3005904000,11942420.0
2026-07-01,3005909000,511591.0
2026-07-01,3006105020,339.0
2026-07-01,3006700000,529369.0
2026-07-01,3006921090,44.0
2026-07-01,3006924000,0.0
2026-07-01,3101001000,361949.0
2026-07-01,3101002000,212713.0
2026-07-01,3101003000,1190122.0
2026-07-01,3102101000,381860.0
2026-07-01,3102210000,3430.0
2026-07-01,3102291000,0.0
2026-07-01,3102300000,8139050.0
2026-07-01,3102400000,190978.0
2026-07-01,3102509000,627677.0
2026-07-01,3102600000,0.0
2026-07-01,3102901000,0.0
2026-07-01,3102909000,1779.0
2026-07-01,3103900000,35099.0
2026-07-01,3104301000,767345.0
2026-07-01,3104901010,0.0
2026-07-01,3104901090,0.0
2026-07-01,3104909000,0.0
2026-07-01,3105100000,51242.0
2026-07-01,3105200000,8159037.0
2026-07-01,3105300000,13744633.0
2026-07-01,3105400000,916259.0
2026-07-01,3105510000,8670.0
2026-07-01,3105590000,38463434.0
2026-07-01,3105600000,0.0
2026-07-01,3105901000,48271.0
2026-07-01,3105909000,722285.0
2026-07-01,3201100000,0.0
2026-07-01,3201200000,0.0
2026-07-01,3201900000,139.0
2026-07-01,3202101000,23413.0
2026-07-01,3202103000,5660.0
2026-07-01,3202109000,0.0
2026-07-01,3202901000,0.0
2026-07-01,3202909000,194557.0
2026-07-01,3203002010,0.0
2026-07-01,3203002030,0.0
2026-07-01,3203002090,281.0
2026-07-01,3203003000,425196.0
2026-07-01,3204111000,273716.0
2026-07-01,3204119000,2897110.0
2026-07-01,3204121000,595437.0
2026-07-01,3204122000,12939.0
2026-07-01,3204130000,109726.0
2026-07-01,3204140000,138189.0
2026-07-01,3204150000,25356.0
2026-07-01,3204160000,15817593.0
2026-07-01,3204170000,16905721.0
2026-07-01,3204180000,82.0
2026-07-01,3204191000,516457.0
2026-07-01,3204193000,0.0
2026-07-01,3204199000,304316.0
2026-07-01,3204200000,868844.0
2026-07-01,3204901010,16785111.0
2026-07-01,3204901090,260049.0
2026-07-01,3204909000,403401.0
2026-07-01,3205001000,132754.0
2026-07-01,3206110000,2948034.0
2026-07-01,3206190000,1200578.0
2026-07-01,3206200000,86545.0
2026-07-01,3206411000,161504.0
2026-07-01,3206419000,218136.0
2026-07-01,3206421000,0.0
2026-07-01,3206429000,0.0
2026-07-01,3206491000,63096.0
2026-07-01,3206495000,1253.0
2026-07-01,3206496000,224212.0
2026-07-01,3206499000,10110947.0
2026-07-01,3206500000,802867.0
2026-07-01,3207100000,1010236.0
2026-07-01,3207201000,62210.0
2026-07-01,3207209000,88594.0
2026-07-01,3207301000,0.0
2026-07-01,3207302000,10171.0
2026-07-01,3207303000,478569.0
2026-07-01,3207304000,16224025.0
2026-07-01,3207309000,44018230.0
2026-07-01,3207400000,3140853.0
2026-07-01,3208101010,323929.0
2026-07-01,3208101090,1313662.0
2026-07-01,3208102000,361753.0
2026-07-01,3208103000,685628.0
2026-07-01,3208201011,187318.0
2026-07-01,3208201019,4848728.0
2026-07-01,3208201020,2937609.0
2026-07-01,3208201030,2666540.0
2026-07-01,3208202011,73058.0
2026-07-01,3208202019,793471.0
2026-07-01,3208202020,18027.0
2026-07-01,3208202030,38381.0
2026-07-01,3208901011,0.0
2026-07-01,3208901019,434828.0
2026-07-01,3208901020,2828412.0
2026-07-01,3208901030,5470.0
2026-07-01,3208909011,341737.0
2026-07-01,3208909019,26210183.0
2026-07-01,3208909020,9021378.0
2026-07-01,3208909030,7299695.0
2026-07-01,3209101011,40148.0
2026-07-01,3209101019,2201055.0
2026-07-01,3209101020,655579.0
2026-07-01,3209102010,155448.0
2026-07-01,3209102020,96557.0
2026-07-01,3209901011,472.0
2026-07-01,3209901019,3498057.0
2026-07-01,3209901020,399422.0
2026-07-01,3209909011,1923818.0
2026-07-01,3209909019,3988694.0
2026-07-01,3209909020,155753.0
2026-07-01,3210001011,0.0
2026-07-01,3210001019,103926.0
2026-07-01,3210001091,1352.0
2026-07-01,3210001099,449179.0
2026-07-01,3210002010,830559.0
2026-07-01,3210002020,9845.0
2026-07-01,3210002030,50872.0
2026-07-01,3210002040,776706.0
2026-07-01,3210003090,166004.0
2026-07-01,3211000000,92489.0
2026-07-01,3212100000,4439033.0
2026-07-01,3212901000,198772.0
2026-07-01,3212909000,2632856.0
2026-07-01,3214101060,626839.0
2026-07-01,3214101080,6652296.0
2026-07-01,3214101090,13422591.0
2026-07-01,3214102000,238410.0
2026-07-01,3214109000,3973443.0
2026-07-01,3214900000,772433.0
2026-07-01,3302101000,1118711.0
2026-07-01,3302102011,0.0
2026-07-01,3302102019,42170.0
2026-07-01,3302102090,1521.0
2026-07-01,3302900000,5707039.0
2026-07-01,3307410000,53119.0
2026-07-01,3307490000,3602148.0
2026-07-01,3307903000,951142.0
2026-07-01,3401191010,311584.0
2026-07-01,3401192000,2886155.0
2026-07-01,3403111000,263202.0
2026-07-01,3403112000,209321.0
2026-07-01,3403119000,6135.0
2026-07-01,3403191000,614040.0
2026-07-01,3403193000,287333.0
2026-07-01,3403194000,681609.0
2026-07-01,3403195000,432370.0
2026-07-01,3403199000,3247157.0
2026-07-01,3403911000,196335.0
2026-07-01,3403912000,81196.0
2026-07-01,3403919000,18789.0
2026-07-01,3403991000,384044.0
2026-07-01,3403992000,171020.0
2026-07-01,3403999000,7489024.0
2026-07-01,3406000000,278762.0
2026-07-01,3505201000,0.0
2026-07-01,3505202000,12481.0
2026-07-01,3505209000,44175.0
2026-07-01,3506911000,4211010.0
2026-07-01,3506919000,33992922.0
2026-07-01,3506991000,24231.0
2026-07-01,3506999000,8987252.0
2026-07-01,3507100000,0.0
2026-07-01,3507907000,8100.0
2026-07-01,3601002000,0.0
2026-07-01,3602000000,61223.0
2026-07-01,3603100000,1702089.0
2026-07-01,3603200000,765567.0
2026-07-01,3603400000,693325.0
2026-07-01,3603500000,341487.0
2026-07-01,3603600000,2126416.0
2026-07-01,3604100000,0.0
2026-07-01,3604909000,0.0
2026-07-01,3606100000,221246.0
2026-07-01,3606900000,8855.0
2026-07-01,3701200000,310754.0
2026-07-01,3701302000,1557453.0
2026-07-01,3701303000,62739.0
2026-07-01,3701304000,6875834.0
2026-07-01,3701309000,162048.0
2026-07-01,3701919900,0.0
2026-07-01,3701991000,4576515.0
2026-07-01,3701999100,0.0
2026-07-01,3701999200,26930.0
2026-07-01,3701999900,158274.0
2026-07-01,3702311000,0.0
2026-07-01,3702319000,116911.0
2026-07-01,3702329000,0.0
2026-07-01,3702399000,273802.0
2026-07-01,3702423000,40569.0
2026-07-01,3702429000,8714.0
2026-07-01,3702433000,0.0
2026-07-01,3702439000,0.0
2026-07-01,3702443000,2037144.0
2026-07-01,3702449000,33731.0
2026-07-01,3702521000,0.0
2026-07-01,3702529000,10579.0
2026-07-01,3702530000,0.0
2026-07-01,3702541000,0.0
2026-07-01,3702549000,1110.0
2026-07-01,3702551000,0.0
2026-07-01,3702559000,0.0
2026-07-01,3702569000,0.0
2026-07-01,3702969000,0.0
2026-07-01,3702979000,0.0
2026-07-01,3702983000,2396508.0
2026-07-01,3702989000,63843.0
2026-07-01,3703100000,0.0
2026-07-01,3703203000,25472.0
2026-07-01,3703209000,1602.0
2026-07-01,3703900000,59037.0
2026-07-01,3704001100,0.0
2026-07-01,3704001200,7.0
2026-07-01,3704001900,179.0
2026-07-01,3704002000,26.0
2026-07-01,3705001010,3359.0
2026-07-01,3705001090,20823.0
2026-07-01,3705009010,19117408.0
2026-07-01,3705009090,9167735.0
2026-07-01,3706900000,0.0
2026-07-01,3707100000,16177.0
2026-07-01,3707901010,22830342.0
2026-07-01,3707901020,642718.0
2026-07-01,3707901090,33473422.0
2026-07-01,3707902010,45645.0
2026-07-01,3707902090,237228.0
2026-07-01,3707903000,1125.0
2026-07-01,3707909200,944385.0
2026-07-01,3707909300,835662.0
2026-07-01,3707909900,2324575.0
2026-07-01,3801101000,7403129.0
2026-07-01,3801109000,3694250.0
2026-07-01,3801200000,60289.0
2026-07-01,3801300000,63934.0
2026-07-01,3801900000,1535694.0
2026-07-01,3802100000,1755403.0
2026-07-01,3802901000,3791.0
2026-07-01,3802903000,1274.0
2026-07-01,3802909000,9357.0
2026-07-01,3803000000,0.0
2026-07-01,3804001000,0.0
2026-07-01,3804009000,0.0
2026-07-01,3805102000,144.0
2026-07-01,3805900000,503.0
2026-07-01,3806101000,19539.0
2026-07-01,3806102000,1566516.0
2026-07-01,3806200000,0.0
2026-07-01,3806300000,34318.0
2026-07-01,3806900000,569801.0
2026-07-01,3807003000,0.0
2026-07-01,3807009010,19393.0
2026-07-01,3807009090,0.0
2026-07-01,3808591000,0.0
2026-07-01,3808599000,16804.0
2026-07-01,3808911000,26.0
2026-07-01,3808919000,35824652.0
2026-07-01,3808921000,0.0
2026-07-01,3808929000,32764777.0
2026-07-01,3808931000,269772.0
2026-07-01,3808933000,250214.0
2026-07-01,3808991000,105230.0
2026-07-01,3808999000,1595033.0
2026-07-01,3809910000,12837495.0
2026-07-01,3809920000,3111849.0
2026-07-01,3809930000,445833.0
2026-07-01,3810101000,1483075.0
2026-07-01,3810109000,9838199.0
2026-07-01,3810901000,4162870.0
2026-07-01,3810909000,1119345.0
2026-07-01,3811110000,2634.0
2026-07-01,3811190000,69695.0
2026-07-01,3811210000,7022432.0
2026-07-01,3811290000,8953803.0
2026-07-01,3811900000,407222.0
2026-07-01,3812101000,0.0
2026-07-01,3812102000,0.0
2026-07-01,3812109000,700068.0
2026-07-01,3812200000,878565.0
2026-07-01,3812310000,6625.0
2026-07-01,3812391000,8704393.0
2026-07-01,3812392000,7857322.0
2026-07-01,3813001000,74964.0
2026-07-01,3813002000,3798.0
2026-07-01,3813003000,441785.0
2026-07-01,3814001020,2768.0
2026-07-01,3814001090,7385188.0
2026-07-01,3814002110,1435190.0
2026-07-01,3814002190,757379.0
2026-07-01,3814002990,625302.0
2026-07-01,3815110000,0.0
2026-07-01,3815121000,5086.0
2026-07-01,3815122000,19898.0
2026-07-01,3815129000,1780233.0
2026-07-01,3815191000,0.0
2026-07-01,3815192000,0.0
2026-07-01,3815199000,3235449.0
2026-07-01,3815901000,702583.0
2026-07-01,3815909000,4610107.0
2026-07-01,3816001000,1048446.0
2026-07-01,3816002000,275750.0
2026-07-01,3816003000,0.0
2026-07-01,3816009090,550609.0
2026-07-01,3819001000,778821.0
2026-07-01,3819002000,218357.0
2026-07-01,3820001000,689994.0
2026-07-01,3820002000,276322.0
2026-07-01,3821000000,2006427.0
2026-07-01,3823120000,303507.0
2026-07-01,3823130000,0.0
2026-07-01,3823191000,0.0
2026-07-01,3823192000,582488.0
2026-07-01,3823199000,210785.0
2026-07-01,3823701000,14447.0
2026-07-01,3823703000,0.0
2026-07-01,3823704000,0.0
2026-07-01,3823709090,14792.0
2026-07-01,3824100000,325968.0
2026-07-01,3824300000,2004468.0
2026-07-01,3824400000,8031833.0
2026-07-01,3824500000,4239459.0
2026-07-01,3824810000,0.0
2026-07-01,3824840000,0.0
2026-07-01,3824870000,3890.0
2026-07-01,3824910000,18038.0
2026-07-01,3824920000,0.0
2026-07-01,3824991000,0.0
2026-07-01,3824992100,4275.0
2026-07-01,3824992290,42988.0
2026-07-01,3824992900,475638.0
2026-07-01,3824993100,18017.0
2026-07-01,3824993910,54538.0
2026-07-01,3824993990,434466.0
2026-07-01,3824994100,141847.0
2026-07-01,3824994200,594.0
2026-07-01,3824994300,41702.0
2026-07-01,3824994400,560237.0
2026-07-01,3824995100,297.0
2026-07-01,3824995300,6682.0
2026-07-01,3824996100,139433.0
